id	layer_index	layer_name	x_um	y_um	fixed_voltage	fixed_voltage_v	injected_current_a	voltage_v
22857	2	metal6	40	992	0	0	0	0.999976
22858	2	metal6	50	992	0	0	0	0.999973
22859	2	metal6	60	992	0	0	0	0.999974
22860	2	metal6	70	992	0	0	0	0.999977
22861	2	metal6	80	992	0	0	0	0.999973
22862	2	metal6	90	992	0	0	0	0.999973
22863	2	metal6	100	992	0	0	0	0.999974
22864	2	metal6	110	992	0	0	0	0.999971
22865	2	metal6	120	992	0	0	0	0.99997
22866	2	metal6	130	992	0	0	0	0.999971
22867	2	metal6	140	992	0	0	0	0.99997
22868	2	metal6	150	992	0	0	0	0.999969
22869	2	metal6	160	992	0	0	0	0.999969
22870	2	metal6	170	992	0	0	0	0.999968
22871	2	metal6	180	992	0	0	0	0.999967
22872	2	metal6	190	992	0	0	0	0.999968
22873	2	metal6	200	992	0	0	0	0.999967
22874	2	metal6	210	992	0	0	0	0.999967
22875	2	metal6	220	992	0	0	0	0.999967
22876	2	metal6	230	992	0	0	0	0.999966
22877	2	metal6	240	992	0	0	0	0.999966
22878	2	metal6	250	992	0	0	0	0.999967
22879	2	metal6	260	992	0	0	0	0.999967
22880	2	metal6	270	992	0	0	0	0.999967
22881	2	metal6	280	992	0	0	0	0.999967
22882	2	metal6	290	992	0	0	0	0.999967
22883	2	metal6	300	992	0	0	0	0.999967
22884	2	metal6	310	992	0	0	0	0.999968
22885	2	metal6	320	992	0	0	0	0.999968
22886	2	metal6	330	992	0	0	0	0.999968
22887	2	metal6	340	992	0	0	0	0.999969
22888	2	metal6	350	992	0	0	0	0.999969
22889	2	metal6	360	992	0	0	0	0.999969
22890	2	metal6	370	992	0	0	0	0.99997
22891	2	metal6	380	992	0	0	0	0.999971
22892	2	metal6	390	992	0	0	0	0.999971
22893	2	metal6	400	992	0	0	0	0.999972
22894	2	metal6	410	992	0	0	0	0.999973
22895	2	metal6	420	992	0	0	0	0.999974
22896	2	metal6	430	992	0	0	0	0.999975
22897	2	metal6	440	992	0	0	0	0.999976
22898	2	metal6	450	992	0	0	0	0.999977
22899	2	metal6	460	992	0	0	0	0.999978
22900	2	metal6	470	992	0	0	0	0.999979
22901	2	metal6	480	992	0	0	0	0.99998
22902	2	metal6	490	992	0	0	0	0.999982
22903	2	metal6	500	992	0	0	0	0.999982
22904	2	metal6	510	992	0	0	0	0.999984
22905	2	metal6	520	992	0	0	0	0.999987
22906	2	metal6	530	992	0	0	0	0.999987
22907	2	metal6	540	992	0	0	0	0.999988
22908	2	metal6	550	992	0	0	0	0.99999
22909	2	metal6	560	992	0	0	0	0.999987
22910	2	metal6	570	992	0	0	0	0.999986
22911	2	metal6	580	992	0	0	0	0.999986
22912	2	metal6	590	992	0	0	0	0.999984
22913	2	metal6	600	992	0	0	0	0.999982
22914	2	metal6	610	992	0	0	0	0.999982
22915	2	metal6	620	992	0	0	0	0.999979
22916	2	metal6	630	992	0	0	0	0.999977
22917	2	metal6	640	992	0	0	0	0.999977
22918	2	metal6	650	992	0	0	0	0.999975
22919	2	metal6	660	992	0	0	0	0.999974
22920	2	metal6	670	992	0	0	0	0.999973
22921	2	metal6	680	992	0	0	0	0.999971
22922	2	metal6	690	992	0	0	0	0.99997
22923	2	metal6	700	992	0	0	0	0.99997
22924	2	metal6	710	992	0	0	0	0.999969
22925	2	metal6	720	992	0	0	0	0.999968
22926	2	metal6	730	992	0	0	0	0.999968
22927	2	metal6	740	992	0	0	0	0.999967
22928	2	metal6	750	992	0	0	0	0.999966
22929	2	metal6	760	992	0	0	0	0.999966
22930	2	metal6	770	992	0	0	0	0.999965
22931	2	metal6	780	992	0	0	0	0.999965
22932	2	metal6	790	992	0	0	0	0.999964
22933	2	metal6	800	992	0	0	0	0.999964
22934	2	metal6	810	992	0	0	0	0.999964
22935	2	metal6	820	992	0	0	0	0.999963
22936	2	metal6	830	992	0	0	0	0.999963
22937	2	metal6	840	992	0	0	0	0.999963
22938	2	metal6	850	992	0	0	0	0.999962
22939	2	metal6	860	992	0	0	0	0.999962
22940	2	metal6	870	992	0	0	0	0.999962
22941	2	metal6	880	992	0	0	0	0.999962
22942	2	metal6	890	992	0	0	0	0.999962
22943	2	metal6	900	992	0	0	0	0.999961
22944	2	metal6	910	992	0	0	0	0.999961
22945	2	metal6	920	992	0	0	0	0.999961
22946	2	metal6	930	992	0	0	0	0.999961
22947	2	metal6	940	992	0	0	0	0.999961
22948	2	metal6	950	992	0	0	0	0.999961
22949	2	metal6	960	992	0	0	0	0.99996
22950	2	metal6	970	992	0	0	0	0.999961
22951	2	metal6	980	992	0	0	0	0.999961
22952	2	metal6	990	992	0	0	0	0.99996
22953	2	metal6	1000	992	0	0	0	0.99996
22954	2	metal6	1010	992	0	0	0	0.99996
22955	2	metal6	1020	992	0	0	0	0.999959
22956	2	metal6	1030	992	0	0	0	0.999959
22957	2	metal6	1040	992	0	0	0	0.999959
22958	2	metal6	1050	992	0	0	0	0.999959
22959	2	metal6	1060	992	0	0	0	0.999959
22960	2	metal6	1070	992	0	0	0	0.999959
22961	2	metal6	1080	992	0	0	0	0.999959
22962	2	metal6	1090	992	0	0	0	0.999959
22963	2	metal6	10	1002	0	0	0	0.999979
22964	2	metal6	20	1002	0	0	0	0.999974
22965	2	metal6	30	1002	0	0	0	0.999974
22966	2	metal6	40	1002	0	0	0	0.999981
22967	2	metal6	50	1002	0	0	0	0.999975
22968	2	metal6	60	1002	0	0	0	0.999975
22969	2	metal6	70	1002	0	0	0	0.999985
22970	2	metal6	80	1002	0	0	0	0.999975
22971	2	metal6	90	1002	0	0	0	0.999974
22972	2	metal6	100	1002	0	0	0	0.999979
22973	2	metal6	110	1002	0	0	0	0.999973
22974	2	metal6	120	1002	0	0	0	0.999971
22975	2	metal6	130	1002	0	0	0	0.999975
22976	2	metal6	140	1002	0	0	0	0.999971
22977	2	metal6	150	1002	0	0	0	0.99997
22978	2	metal6	160	1002	0	0	0	0.999972
22979	2	metal6	170	1002	0	0	0	0.999969
22980	2	metal6	180	1002	0	0	0	0.999968
22981	2	metal6	190	1002	0	0	0	0.99997
22982	2	metal6	200	1002	0	0	0	0.999968
22983	2	metal6	210	1002	0	0	0	0.999968
22984	2	metal6	220	1002	0	0	0	0.999968
22985	2	metal6	230	1002	0	0	0	0.999967
22986	2	metal6	240	1002	0	0	0	0.999967
22987	2	metal6	250	1002	0	0	0	0.999968
22988	2	metal6	260	1002	0	0	0	0.999967
22989	2	metal6	270	1002	0	0	0	0.999967
22990	2	metal6	280	1002	0	0	0	0.999968
22991	2	metal6	290	1002	0	0	0	0.999967
22992	2	metal6	300	1002	0	0	0	0.999967
22993	2	metal6	310	1002	0	0	0	0.999969
22994	2	metal6	320	1002	0	0	0	0.999968
22995	2	metal6	330	1002	0	0	0	0.999968
22996	2	metal6	340	1002	0	0	0	0.999969
22997	2	metal6	350	1002	0	0	0	0.999969
22998	2	metal6	360	1002	0	0	0	0.99997
22999	2	metal6	370	1002	0	0	0	0.999971
23000	2	metal6	380	1002	0	0	0	0.999971
23001	2	metal6	390	1002	0	0	0	0.999971
23002	2	metal6	400	1002	0	0	0	0.999973
23003	2	metal6	410	1002	0	0	0	0.999973
23004	2	metal6	420	1002	0	0	0	0.999974
23005	2	metal6	430	1002	0	0	0	0.999976
23006	2	metal6	440	1002	0	0	0	0.999976
23007	2	metal6	450	1002	0	0	0	0.999977
23008	2	metal6	460	1002	0	0	0	0.999979
23009	2	metal6	470	1002	0	0	0	0.999979
23010	2	metal6	480	1002	0	0	0	0.99998
23011	2	metal6	490	1002	0	0	0	0.999983
23012	2	metal6	500	1002	0	0	0	0.999982
23013	2	metal6	510	1002	0	0	0	0.999983
23014	2	metal6	520	1002	0	0	0	0.999988
23015	2	metal6	530	1002	0	0	0	0.999987
23016	2	metal6	540	1002	0	0	0	0.999988
23017	2	metal6	550	1002	0	0	0	0.999993
23018	2	metal6	560	1002	0	0	0	0.999987
23019	2	metal6	570	1002	0	0	0	0.999985
23020	2	metal6	580	1002	0	0	0	0.999988
23021	2	metal6	590	1002	0	0	0	0.999984
23022	2	metal6	600	1002	0	0	0	0.999982
23023	2	metal6	610	1002	0	0	0	0.999982
23024	2	metal6	620	1002	0	0	0	0.999979
23025	2	metal6	630	1002	0	0	0	0.999977
23026	2	metal6	640	1002	0	0	0	0.999977
23027	2	metal6	650	1002	0	0	0	0.999975
23028	2	metal6	660	1002	0	0	0	0.999974
23029	2	metal6	670	1002	0	0	0	0.999974
23030	2	metal6	680	1002	0	0	0	0.999971
23031	2	metal6	690	1002	0	0	0	0.99997
23032	2	metal6	700	1002	0	0	0	0.999971
23033	2	metal6	710	1002	0	0	0	0.999969
23034	2	metal6	720	1002	0	0	0	0.999968
23035	2	metal6	730	1002	0	0	0	0.999968
23036	2	metal6	740	1002	0	0	0	0.999967
23037	2	metal6	750	1002	0	0	0	0.999966
23038	2	metal6	760	1002	0	0	0	0.999966
23039	2	metal6	770	1002	0	0	0	0.999965
23040	2	metal6	780	1002	0	0	0	0.999965
23041	2	metal6	790	1002	0	0	0	0.999965
23042	2	metal6	800	1002	0	0	0	0.999964
23043	2	metal6	810	1002	0	0	0	0.999964
23044	2	metal6	820	1002	0	0	0	0.999964
23045	2	metal6	830	1002	0	0	0	0.999963
23046	2	metal6	840	1002	0	0	0	0.999963
23047	2	metal6	850	1002	0	0	0	0.999963
23048	2	metal6	860	1002	0	0	0	0.999963
23049	2	metal6	870	1002	0	0	0	0.999963
23050	2	metal6	880	1002	0	0	0	0.999963
23051	2	metal6	890	1002	0	0	0	0.999962
23052	2	metal6	900	1002	0	0	0	0.999962
23053	2	metal6	910	1002	0	0	0	0.999962
23054	2	metal6	920	1002	0	0	0	0.999962
23055	2	metal6	930	1002	0	0	0	0.999962
23056	2	metal6	940	1002	0	0	0	0.999962
23057	2	metal6	950	1002	0	0	0	0.999961
23058	2	metal6	960	1002	0	0	0	0.999961
23059	2	metal6	970	1002	0	0	0	0.999961
23060	2	metal6	980	1002	0	0	0	0.999961
23061	2	metal6	990	1002	0	0	0	0.999961
23062	2	metal6	1000	1002	0	0	0	0.999961
23063	2	metal6	1010	1002	0	0	0	0.999961
23064	2	metal6	1020	1002	0	0	0	0.99996
23065	2	metal6	1030	1002	0	0	0	0.99996
23066	2	metal6	1040	1002	0	0	0	0.99996
23067	2	metal6	1050	1002	0	0	0	0.99996
23068	2	metal6	1060	1002	0	0	0	0.99996
23069	2	metal6	1070	1002	0	0	0	0.999959
23070	2	metal6	1080	1002	0	0	0	0.999959
23071	2	metal6	1090	1002	0	0	0	0.99996
23072	2	metal6	10	1012	0	0	0	0.999974
23073	2	metal6	20	1012	0	0	0	0.999973
23074	2	metal6	30	1012	0	0	0	0.999974
23075	2	metal6	40	1012	0	0	0	0.999977
23076	2	metal6	50	1012	0	0	0	0.999974
23077	2	metal6	60	1012	0	0	0	0.999974
23078	2	metal6	70	1012	0	0	0	0.999977
23079	2	metal6	80	1012	0	0	0	0.999974
23080	2	metal6	90	1012	0	0	0	0.999974
23081	2	metal6	100	1012	0	0	0	0.999975
23082	2	metal6	110	1012	0	0	0	0.999972
23083	2	metal6	120	1012	0	0	0	0.999971
23084	2	metal6	130	1012	0	0	0	0.999973
23085	2	metal6	140	1012	0	0	0	0.999971
23086	2	metal6	150	1012	0	0	0	0.999971
23087	2	metal6	160	1012	0	0	0	0.999971
23088	2	metal6	170	1012	0	0	0	0.999969
23089	2	metal6	180	1012	0	0	0	0.999968
23090	2	metal6	190	1012	0	0	0	0.999969
23091	2	metal6	200	1012	0	0	0	0.999968
23092	2	metal6	210	1012	0	0	0	0.999968
23093	2	metal6	220	1012	0	0	0	0.999968
23094	2	metal6	230	1012	0	0	0	0.999967
23095	2	metal6	240	1012	0	0	0	0.999967
23096	2	metal6	250	1012	0	0	0	0.999968
23097	2	metal6	260	1012	0	0	0	0.999967
23098	2	metal6	270	1012	0	0	0	0.999967
23099	2	metal6	280	1012	0	0	0	0.999968
23100	2	metal6	290	1012	0	0	0	0.999967
23101	2	metal6	300	1012	0	0	0	0.999967
23102	2	metal6	310	1012	0	0	0	0.999968
23103	2	metal6	320	1012	0	0	0	0.999968
23104	2	metal6	330	1012	0	0	0	0.999968
23105	2	metal6	340	1012	0	0	0	0.999969
23106	2	metal6	350	1012	0	0	0	0.999968
23107	2	metal6	360	1012	0	0	0	0.999969
23108	2	metal6	370	1012	0	0	0	0.99997
23109	2	metal6	380	1012	0	0	0	0.999971
23110	2	metal6	390	1012	0	0	0	0.999971
23111	2	metal6	400	1012	0	0	0	0.999972
23112	2	metal6	410	1012	0	0	0	0.999973
23113	2	metal6	420	1012	0	0	0	0.999974
23114	2	metal6	430	1012	0	0	0	0.999975
23115	2	metal6	440	1012	0	0	0	0.999975
23116	2	metal6	450	1012	0	0	0	0.999976
23117	2	metal6	460	1012	0	0	0	0.999977
23118	2	metal6	470	1012	0	0	0	0.999978
23119	2	metal6	480	1012	0	0	0	0.999979
23120	2	metal6	490	1012	0	0	0	0.999982
23121	2	metal6	500	1012	0	0	0	0.999981
23122	2	metal6	510	1012	0	0	0	0.999982
23123	2	metal6	520	1012	0	0	0	0.999986
23124	2	metal6	530	1012	0	0	0	0.999986
23125	2	metal6	540	1012	0	0	0	0.999987
23126	2	metal6	550	1012	0	0	0	0.99999
23127	2	metal6	560	1012	0	0	0	0.999986
23128	2	metal6	570	1012	0	0	0	0.999983
23129	2	metal6	580	1012	0	0	0	0.999985
23130	2	metal6	590	1012	0	0	0	0.999983
23131	2	metal6	600	1012	0	0	0	0.999982
23132	2	metal6	610	1012	0	0	0	0.999981
23133	2	metal6	620	1012	0	0	0	0.999978
23134	2	metal6	630	1012	0	0	0	0.999976
23135	2	metal6	640	1012	0	0	0	0.999976
23136	2	metal6	650	1012	0	0	0	0.999974
23137	2	metal6	660	1012	0	0	0	0.999973
23138	2	metal6	670	1012	0	0	0	0.999972
23139	2	metal6	680	1012	0	0	0	0.99997
23140	2	metal6	690	1012	0	0	0	0.99997
23141	2	metal6	700	1012	0	0	0	0.99997
23142	2	metal6	710	1012	0	0	0	0.999969
23143	2	metal6	720	1012	0	0	0	0.999968
23144	2	metal6	730	1012	0	0	0	0.999968
23145	2	metal6	740	1012	0	0	0	0.999966
23146	2	metal6	750	1012	0	0	0	0.999966
23147	2	metal6	760	1012	0	0	0	0.999966
23148	2	metal6	770	1012	0	0	0	0.999965
23149	2	metal6	780	1012	0	0	0	0.999965
23150	2	metal6	790	1012	0	0	0	0.999964
23151	2	metal6	800	1012	0	0	0	0.999964
23152	2	metal6	810	1012	0	0	0	0.999964
23153	2	metal6	820	1012	0	0	0	0.999964
23154	2	metal6	830	1012	0	0	0	0.999963
23155	2	metal6	840	1012	0	0	0	0.999963
23156	2	metal6	850	1012	0	0	0	0.999963
23157	2	metal6	860	1012	0	0	0	0.999963
23158	2	metal6	870	1012	0	0	0	0.999963
23159	2	metal6	880	1012	0	0	0	0.999963
23160	2	metal6	890	1012	0	0	0	0.999963
23161	2	metal6	900	1012	0	0	0	0.999962
23162	2	metal6	910	1012	0	0	0	0.999962
23163	2	metal6	920	1012	0	0	0	0.999962
23164	2	metal6	930	1012	0	0	0	0.999963
23165	2	metal6	940	1012	0	0	0	0.999963
23166	2	metal6	950	1012	0	0	0	0.999962
23167	2	metal6	960	1012	0	0	0	0.999962
23168	2	metal6	970	1012	0	0	0	0.999962
23169	2	metal6	980	1012	0	0	0	0.999962
23170	2	metal6	990	1012	0	0	0	0.999962
23171	2	metal6	1000	1012	0	0	0	0.999962
23172	2	metal6	1010	1012	0	0	0	0.999961
23173	2	metal6	1020	1012	0	0	0	0.99996
23174	2	metal6	1030	1012	0	0	0	0.999961
23175	2	metal6	1040	1012	0	0	0	0.999961
23176	2	metal6	1050	1012	0	0	0	0.999961
23177	2	metal6	1060	1012	0	0	0	0.99996
23178	2	metal6	1070	1012	0	0	0	0.99996
23179	2	metal6	1080	1012	0	0	0	0.99996
23180	2	metal6	1090	1012	0	0	0	0.99996
23181	2	metal6	10	1022	0	0	0	0.999969
23182	2	metal6	20	1022	0	0	0	0.999971
23183	2	metal6	30	1022	0	0	0	0.999972
23184	2	metal6	40	1022	0	0	0	0.999974
23185	2	metal6	50	1022	0	0	0	0.999973
23186	2	metal6	60	1022	0	0	0	0.999972
23187	2	metal6	70	1022	0	0	0	0.999971
23188	2	metal6	80	1022	0	0	0	0.999972
23189	2	metal6	90	1022	0	0	0	0.999973
23190	2	metal6	100	1022	0	0	0	0.999973
23191	2	metal6	110	1022	0	0	0	0.999971
23192	2	metal6	120	1022	0	0	0	0.999969
23193	2	metal6	130	1022	0	0	0	0.999971
23194	2	metal6	140	1022	0	0	0	0.999971
23195	2	metal6	150	1022	0	0	0	0.999971
23196	2	metal6	160	1022	0	0	0	0.999971
23197	2	metal6	170	1022	0	0	0	0.999969
23198	2	metal6	180	1022	0	0	0	0.999967
23199	2	metal6	190	1022	0	0	0	0.999968
23200	2	metal6	200	1022	0	0	0	0.999968
23201	2	metal6	210	1022	0	0	0	0.999968
23202	2	metal6	220	1022	0	0	0	0.999968
23203	2	metal6	230	1022	0	0	0	0.999966
23204	2	metal6	240	1022	0	0	0	0.999967
23205	2	metal6	250	1022	0	0	0	0.999968
23206	2	metal6	260	1022	0	0	0	0.999967
23207	2	metal6	270	1022	0	0	0	0.999967
23208	2	metal6	280	1022	0	0	0	0.999967
23209	2	metal6	290	1022	0	0	0	0.999966
23210	2	metal6	300	1022	0	0	0	0.999967
23211	2	metal6	310	1022	0	0	0	0.999968
23212	2	metal6	320	1022	0	0	0	0.999968
23213	2	metal6	330	1022	0	0	0	0.999968
23214	2	metal6	340	1022	0	0	0	0.999969
23215	2	metal6	350	1022	0	0	0	0.999968
23216	2	metal6	360	1022	0	0	0	0.999969
23217	2	metal6	370	1022	0	0	0	0.99997
23218	2	metal6	380	1022	0	0	0	0.99997
23219	2	metal6	390	1022	0	0	0	0.99997
23220	2	metal6	400	1022	0	0	0	0.99997
23221	2	metal6	410	1022	0	0	0	0.999972
23222	2	metal6	420	1022	0	0	0	0.999973
23223	2	metal6	430	1022	0	0	0	0.999975
23224	2	metal6	440	1022	0	0	0	0.999975
23225	2	metal6	450	1022	0	0	0	0.999975
23226	2	metal6	460	1022	0	0	0	0.999975
23227	2	metal6	470	1022	0	0	0	0.999977
23228	2	metal6	480	1022	0	0	0	0.999979
23229	2	metal6	490	1022	0	0	0	0.999981
23230	2	metal6	500	1022	0	0	0	0.99998
23231	2	metal6	510	1022	0	0	0	0.999979
23232	2	metal6	520	1022	0	0	0	0.999984
23233	2	metal6	530	1022	0	0	0	0.999985
23234	2	metal6	540	1022	0	0	0	0.999986
23235	2	metal6	550	1022	0	0	0	0.999989
23236	2	metal6	560	1022	0	0	0	0.999984
23237	2	metal6	570	1022	0	0	0	0.99998
23238	2	metal6	580	1022	0	0	0	0.999984
23239	2	metal6	590	1022	0	0	0	0.999982
23240	2	metal6	600	1022	0	0	0	0.999981
23241	2	metal6	610	1022	0	0	0	0.99998
23242	2	metal6	620	1022	0	0	0	0.999977
23243	2	metal6	630	1022	0	0	0	0.999973
23244	2	metal6	640	1022	0	0	0	0.999975
23245	2	metal6	650	1022	0	0	0	0.999974
23246	2	metal6	660	1022	0	0	0	0.999973
23247	2	metal6	670	1022	0	0	0	0.999972
23248	2	metal6	680	1022	0	0	0	0.999968
23249	2	metal6	690	1022	0	0	0	0.999969
23250	2	metal6	700	1022	0	0	0	0.99997
23251	2	metal6	710	1022	0	0	0	0.999969
23252	2	metal6	720	1022	0	0	0	0.999968
23253	2	metal6	730	1022	0	0	0	0.999967
23254	2	metal6	740	1022	0	0	0	0.999965
23255	2	metal6	750	1022	0	0	0	0.999966
23256	2	metal6	760	1022	0	0	0	0.999966
23257	2	metal6	770	1022	0	0	0	0.999965
23258	2	metal6	780	1022	0	0	0	0.999964
23259	2	metal6	790	1022	0	0	0	0.999964
23260	2	metal6	800	1022	0	0	0	0.999964
23261	2	metal6	810	1022	0	0	0	0.999964
23262	2	metal6	820	1022	0	0	0	0.999964
23263	2	metal6	830	1022	0	0	0	0.999964
23264	2	metal6	840	1022	0	0	0	0.999963
23265	2	metal6	850	1022	0	0	0	0.999962
23266	2	metal6	860	1022	0	0	0	0.999963
23267	2	metal6	870	1022	0	0	0	0.999963
23268	2	metal6	880	1022	0	0	0	0.999964
23269	2	metal6	890	1022	0	0	0	0.999963
23270	2	metal6	900	1022	0	0	0	0.999963
23271	2	metal6	910	1022	0	0	0	0.999962
23272	2	metal6	920	1022	0	0	0	0.999963
23273	2	metal6	930	1022	0	0	0	0.999964
23274	2	metal6	940	1022	0	0	0	0.999964
23275	2	metal6	950	1022	0	0	0	0.999963
23276	2	metal6	960	1022	0	0	0	0.999962
23277	2	metal6	970	1022	0	0	0	0.999963
23278	2	metal6	980	1022	0	0	0	0.999964
23279	2	metal6	990	1022	0	0	0	0.999964
23280	2	metal6	1000	1022	0	0	0	0.999963
23281	2	metal6	1010	1022	0	0	0	0.999962
23282	2	metal6	1020	1022	0	0	0	0.99996
23283	2	metal6	1030	1022	0	0	0	0.999961
23284	2	metal6	1040	1022	0	0	0	0.999962
23285	2	metal6	1050	1022	0	0	0	0.999961
23286	2	metal6	1060	1022	0	0	0	0.999961
23287	2	metal6	1070	1022	0	0	0	0.999959
23288	2	metal6	1080	1022	0	0	0	0.99996
23289	2	metal6	1090	1022	0	0	0	0.999961
23290	2	metal6	10	1032	0	0	0	0.999971
23291	2	metal6	20	1032	0	0	0	0.999971
23292	2	metal6	30	1032	0	0	0	0.999972
23293	2	metal6	40	1032	0	0	0	0.999973
23294	2	metal6	50	1032	0	0	0	0.999973
23295	2	metal6	60	1032	0	0	0	0.999972
23296	2	metal6	70	1032	0	0	0	0.999972
23297	2	metal6	80	1032	0	0	0	0.999973
23298	2	metal6	90	1032	0	0	0	0.999973
23299	2	metal6	100	1032	0	0	0	0.999973
23300	2	metal6	110	1032	0	0	0	0.999973
23301	2	metal6	120	1032	0	0	0	0.999972
23302	2	metal6	130	1032	0	0	0	0.999973
23303	2	metal6	140	1032	0	0	0	0.999973
23304	2	metal6	150	1032	0	0	0	0.999972
23305	2	metal6	160	1032	0	0	0	0.999972
23306	2	metal6	170	1032	0	0	0	0.99997
23307	2	metal6	180	1032	0	0	0	0.999969
23308	2	metal6	190	1032	0	0	0	0.99997
23309	2	metal6	200	1032	0	0	0	0.999969
23310	2	metal6	210	1032	0	0	0	0.999969
23311	2	metal6	220	1032	0	0	0	0.999969
23312	2	metal6	230	1032	0	0	0	0.999967
23313	2	metal6	240	1032	0	0	0	0.999968
23314	2	metal6	250	1032	0	0	0	0.999968
23315	2	metal6	260	1032	0	0	0	0.999968
23316	2	metal6	270	1032	0	0	0	0.999968
23317	2	metal6	280	1032	0	0	0	0.999968
23318	2	metal6	290	1032	0	0	0	0.999967
23319	2	metal6	300	1032	0	0	0	0.999968
23320	2	metal6	310	1032	0	0	0	0.999969
23321	2	metal6	320	1032	0	0	0	0.999968
23322	2	metal6	330	1032	0	0	0	0.999969
23323	2	metal6	340	1032	0	0	0	0.999969
23324	2	metal6	350	1032	0	0	0	0.999969
23325	2	metal6	360	1032	0	0	0	0.999969
23326	2	metal6	370	1032	0	0	0	0.999971
23327	2	metal6	380	1032	0	0	0	0.999971
23328	2	metal6	390	1032	0	0	0	0.999971
23329	2	metal6	400	1032	0	0	0	0.999972
23330	2	metal6	410	1032	0	0	0	0.999972
23331	2	metal6	420	1032	0	0	0	0.999974
23332	2	metal6	430	1032	0	0	0	0.999975
23333	2	metal6	440	1032	0	0	0	0.999975
23334	2	metal6	450	1032	0	0	0	0.999976
23335	2	metal6	460	1032	0	0	0	0.999978
23336	2	metal6	470	1032	0	0	0	0.999978
23337	2	metal6	480	1032	0	0	0	0.999979
23338	2	metal6	490	1032	0	0	0	0.999982
23339	2	metal6	500	1032	0	0	0	0.999981
23340	2	metal6	510	1032	0	0	0	0.999981
23341	2	metal6	520	1032	0	0	0	0.999987
23342	2	metal6	530	1032	0	0	0	0.999986
23343	2	metal6	540	1032	0	0	0	0.999987
23344	2	metal6	550	1032	0	0	0	0.999993
23345	2	metal6	560	1032	0	0	0	0.999986
23346	2	metal6	570	1032	0	0	0	0.999983
23347	2	metal6	580	1032	0	0	0	0.999986
23348	2	metal6	590	1032	0	0	0	0.999983
23349	2	metal6	600	1032	0	0	0	0.999981
23350	2	metal6	610	1032	0	0	0	0.999982
23351	2	metal6	620	1032	0	0	0	0.999978
23352	2	metal6	630	1032	0	0	0	0.999975
23353	2	metal6	640	1032	0	0	0	0.999977
23354	2	metal6	650	1032	0	0	0	0.999974
23355	2	metal6	660	1032	0	0	0	0.999973
23356	2	metal6	670	1032	0	0	0	0.999973
23357	2	metal6	680	1032	0	0	0	0.99997
23358	2	metal6	690	1032	0	0	0	0.99997
23359	2	metal6	700	1032	0	0	0	0.99997
23360	2	metal6	710	1032	0	0	0	0.999969
23361	2	metal6	720	1032	0	0	0	0.999968
23362	2	metal6	730	1032	0	0	0	0.999968
23363	2	metal6	740	1032	0	0	0	0.999966
23364	2	metal6	750	1032	0	0	0	0.999966
23365	2	metal6	760	1032	0	0	0	0.999967
23366	2	metal6	770	1032	0	0	0	0.999965
23367	2	metal6	780	1032	0	0	0	0.999965
23368	2	metal6	790	1032	0	0	0	0.999965
23369	2	metal6	800	1032	0	0	0	0.999964
23370	2	metal6	810	1032	0	0	0	0.999965
23371	2	metal6	820	1032	0	0	0	0.999965
23372	2	metal6	830	1032	0	0	0	0.999964
23373	2	metal6	840	1032	0	0	0	0.999964
23374	2	metal6	850	1032	0	0	0	0.999964
23375	2	metal6	860	1032	0	0	0	0.999964
23376	2	metal6	870	1032	0	0	0	0.999964
23377	2	metal6	880	1032	0	0	0	0.999965
23378	2	metal6	890	1032	0	0	0	0.999964
23379	2	metal6	900	1032	0	0	0	0.999964
23380	2	metal6	910	1032	0	0	0	0.999965
23381	2	metal6	920	1032	0	0	0	0.999965
23382	2	metal6	930	1032	0	0	0	0.999965
23383	2	metal6	940	1032	0	0	0	0.999965
23384	2	metal6	950	1032	0	0	0	0.999965
23385	2	metal6	960	1032	0	0	0	0.999965
23386	2	metal6	970	1032	0	0	0	0.999966
23387	2	metal6	980	1032	0	0	0	0.999966
23388	2	metal6	990	1032	0	0	0	0.999966
23389	2	metal6	1000	1032	0	0	0	0.999965
23390	2	metal6	1010	1032	0	0	0	0.999964
23391	2	metal6	1020	1032	0	0	0	0.999963
23392	2	metal6	1030	1032	0	0	0	0.999964
23393	2	metal6	1040	1032	0	0	0	0.999963
23394	2	metal6	1050	1032	0	0	0	0.999963
23395	2	metal6	1060	1032	0	0	0	0.999963
23396	2	metal6	1070	1032	0	0	0	0.999962
23397	2	metal6	1080	1032	0	0	0	0.999962
23398	2	metal6	1090	1032	0	0	0	0.999963
23399	2	metal6	10	1042	0	0	0	0.999971
23400	2	metal6	20	1042	0	0	0	0.999971
23401	2	metal6	30	1042	0	0	0	0.999972
23402	2	metal6	40	1042	0	0	0	0.999973
23403	2	metal6	50	1042	0	0	0	0.999973
23404	2	metal6	60	1042	0	0	0	0.999973
23405	2	metal6	70	1042	0	0	0	0.999973
23406	2	metal6	80	1042	0	0	0	0.999973
23407	2	metal6	90	1042	0	0	0	0.999974
23408	2	metal6	100	1042	0	0	0	0.999975
23409	2	metal6	110	1042	0	0	0	0.999974
23410	2	metal6	120	1042	0	0	0	0.999974
23411	2	metal6	130	1042	0	0	0	0.999975
23412	2	metal6	140	1042	0	0	0	0.999974
23413	2	metal6	150	1042	0	0	0	0.999974
23414	2	metal6	160	1042	0	0	0	0.999974
23415	2	metal6	170	1042	0	0	0	0.999972
23416	2	metal6	180	1042	0	0	0	0.999971
