node_a	layer_a	x_a_um	y_a_um	node_b	layer_b	x_b_um	y_b_um	g_siemens
413	metal1	1086.21	61.6	9337	metal4	1086.21	61.6	1e+12
414	metal1	14.095	64.4	9338	metal4	14.095	64.4	1e+12
415	metal1	40.07	64.4	9339	metal4	40.07	64.4	1e+12
416	metal1	96.07	64.4	9340	metal4	96.07	64.4	1e+12
417	metal1	108.455	64.4	9341	metal4	108.455	64.4	1e+12
418	metal1	109.295	64.4	9342	metal4	109.295	64.4	1e+12
419	metal1	152.07	64.4	9343	metal4	152.07	64.4	1e+12
420	metal1	208.07	64.4	9344	metal4	208.07	64.4	1e+12
421	metal1	264.07	64.4	9345	metal4	264.07	64.4	1e+12
422	metal1	320.07	64.4	9346	metal4	320.07	64.4	1e+12
423	metal1	376.07	64.4	9347	metal4	376.07	64.4	1e+12
424	metal1	432.07	64.4	9348	metal4	432.07	64.4	1e+12
425	metal1	488.07	64.4	9349	metal4	488.07	64.4	1e+12
426	metal1	544.07	64.4	9350	metal4	544.07	64.4	1e+12
427	metal1	600.07	64.4	9351	metal4	600.07	64.4	1e+12
428	metal1	656.07	64.4	9352	metal4	656.07	64.4	1e+12
429	metal1	712.07	64.4	9353	metal4	712.07	64.4	1e+12
430	metal1	768.07	64.4	9354	metal4	768.07	64.4	1e+12
431	metal1	824.07	64.4	9355	metal4	824.07	64.4	1e+12
432	metal1	880.07	64.4	9356	metal4	880.07	64.4	1e+12
433	metal1	936.07	64.4	9357	metal4	936.07	64.4	1e+12
434	metal1	992.07	64.4	9358	metal4	992.07	64.4	1e+12
435	metal1	1048.07	64.4	9359	metal4	1048.07	64.4	1e+12
436	metal1	1086.21	64.4	9360	metal4	1086.21	64.4	1e+12
437	metal1	14.095	67.2	9361	metal4	14.095	67.2	1e+12
438	metal1	40.07	67.2	9362	metal4	40.07	67.2	1e+12
439	metal1	96.07	67.2	9363	metal4	96.07	67.2	1e+12
440	metal1	108.455	67.2	9364	metal4	108.455	67.2	1e+12
441	metal1	109.295	67.2	9365	metal4	109.295	67.2	1e+12
442	metal1	152.07	67.2	9366	metal4	152.07	67.2	1e+12
443	metal1	208.07	67.2	9367	metal4	208.07	67.2	1e+12
444	metal1	264.07	67.2	9368	metal4	264.07	67.2	1e+12
445	metal1	320.07	67.2	9369	metal4	320.07	67.2	1e+12
446	metal1	376.07	67.2	9370	metal4	376.07	67.2	1e+12
447	metal1	432.07	67.2	9371	metal4	432.07	67.2	1e+12
448	metal1	488.07	67.2	9372	metal4	488.07	67.2	1e+12
449	metal1	544.07	67.2	9373	metal4	544.07	67.2	1e+12
450	metal1	600.07	67.2	9374	metal4	600.07	67.2	1e+12
451	metal1	656.07	67.2	9375	metal4	656.07	67.2	1e+12
452	metal1	712.07	67.2	9376	metal4	712.07	67.2	1e+12
453	metal1	768.07	67.2	9377	metal4	768.07	67.2	1e+12
454	metal1	824.07	67.2	9378	metal4	824.07	67.2	1e+12
455	metal1	880.07	67.2	9379	metal4	880.07	67.2	1e+12
456	metal1	936.07	67.2	9380	metal4	936.07	67.2	1e+12
457	metal1	992.07	67.2	9381	metal4	992.07	67.2	1e+12
458	metal1	1048.07	67.2	9382	metal4	1048.07	67.2	1e+12
459	metal1	1086.21	67.2	9383	metal4	1086.21	67.2	1e+12
460	metal1	14.095	70	9384	metal4	14.095	70	1e+12
461	metal1	40.07	70	9385	metal4	40.07	70	1e+12
462	metal1	96.07	70	9386	metal4	96.07	70	1e+12
463	metal1	108.455	70	9387	metal4	108.455	70	1e+12
464	metal1	109.295	70	9388	metal4	109.295	70	1e+12
465	metal1	152.07	70	9389	metal4	152.07	70	1e+12
466	metal1	208.07	70	9390	metal4	208.07	70	1e+12
467	metal1	264.07	70	9391	metal4	264.07	70	1e+12
468	metal1	320.07	70	9392	metal4	320.07	70	1e+12
469	metal1	376.07	70	9393	metal4	376.07	70	1e+12
470	metal1	432.07	70	9394	metal4	432.07	70	1e+12
471	metal1	488.07	70	9395	metal4	488.07	70	1e+12
472	metal1	544.07	70	9396	metal4	544.07	70	1e+12
473	metal1	600.07	70	9397	metal4	600.07	70	1e+12
474	metal1	656.07	70	9398	metal4	656.07	70	1e+12
475	metal1	712.07	70	9399	metal4	712.07	70	1e+12
476	metal1	768.07	70	9400	metal4	768.07	70	1e+12
477	metal1	824.07	70	9401	metal4	824.07	70	1e+12
478	metal1	880.07	70	9402	metal4	880.07	70	1e+12
479	metal1	936.07	70	9403	metal4	936.07	70	1e+12
480	metal1	992.07	70	9404	metal4	992.07	70	1e+12
481	metal1	1048.07	70	9405	metal4	1048.07	70	1e+12
482	metal1	1086.21	70	9406	metal4	1086.21	70	1e+12
483	metal1	14.095	72.8	9407	metal4	14.095	72.8	1e+12
484	metal1	40.07	72.8	9408	metal4	40.07	72.8	1e+12
485	metal1	96.07	72.8	9409	metal4	96.07	72.8	1e+12
486	metal1	108.455	72.8	9410	metal4	108.455	72.8	1e+12
487	metal1	109.295	72.8	9411	metal4	109.295	72.8	1e+12
488	metal1	152.07	72.8	9412	metal4	152.07	72.8	1e+12
489	metal1	208.07	72.8	9413	metal4	208.07	72.8	1e+12
490	metal1	264.07	72.8	9414	metal4	264.07	72.8	1e+12
491	metal1	320.07	72.8	9415	metal4	320.07	72.8	1e+12
492	metal1	376.07	72.8	9416	metal4	376.07	72.8	1e+12
493	metal1	432.07	72.8	9417	metal4	432.07	72.8	1e+12
494	metal1	488.07	72.8	9418	metal4	488.07	72.8	1e+12
495	metal1	544.07	72.8	9419	metal4	544.07	72.8	1e+12
496	metal1	600.07	72.8	9420	metal4	600.07	72.8	1e+12
497	metal1	656.07	72.8	9421	metal4	656.07	72.8	1e+12
498	metal1	712.07	72.8	9422	metal4	712.07	72.8	1e+12
499	metal1	768.07	72.8	9423	metal4	768.07	72.8	1e+12
500	metal1	824.07	72.8	9424	metal4	824.07	72.8	1e+12
501	metal1	880.07	72.8	9425	metal4	880.07	72.8	1e+12
502	metal1	936.07	72.8	9426	metal4	936.07	72.8	1e+12
503	metal1	992.07	72.8	9427	metal4	992.07	72.8	1e+12
504	metal1	1048.07	72.8	9428	metal4	1048.07	72.8	1e+12
505	metal1	1086.21	72.8	9429	metal4	1086.21	72.8	1e+12
506	metal1	14.095	75.6	9430	metal4	14.095	75.6	1e+12
507	metal1	40.07	75.6	9431	metal4	40.07	75.6	1e+12
508	metal1	96.07	75.6	9432	metal4	96.07	75.6	1e+12
509	metal1	108.455	75.6	9433	metal4	108.455	75.6	1e+12
510	metal1	109.295	75.6	9434	metal4	109.295	75.6	1e+12
511	metal1	152.07	75.6	9435	metal4	152.07	75.6	1e+12
512	metal1	208.07	75.6	9436	metal4	208.07	75.6	1e+12
513	metal1	264.07	75.6	9437	metal4	264.07	75.6	1e+12
514	metal1	320.07	75.6	9438	metal4	320.07	75.6	1e+12
515	metal1	376.07	75.6	9439	metal4	376.07	75.6	1e+12
516	metal1	432.07	75.6	9440	metal4	432.07	75.6	1e+12
517	metal1	488.07	75.6	9441	metal4	488.07	75.6	1e+12
518	metal1	544.07	75.6	9442	metal4	544.07	75.6	1e+12
519	metal1	600.07	75.6	9443	metal4	600.07	75.6	1e+12
520	metal1	656.07	75.6	9444	metal4	656.07	75.6	1e+12
521	metal1	712.07	75.6	9445	metal4	712.07	75.6	1e+12
522	metal1	768.07	75.6	9446	metal4	768.07	75.6	1e+12
523	metal1	824.07	75.6	9447	metal4	824.07	75.6	1e+12
524	metal1	880.07	75.6	9448	metal4	880.07	75.6	1e+12
525	metal1	936.07	75.6	9449	metal4	936.07	75.6	1e+12
526	metal1	992.07	75.6	9450	metal4	992.07	75.6	1e+12
527	metal1	1048.07	75.6	9451	metal4	1048.07	75.6	1e+12
528	metal1	1086.21	75.6	9452	metal4	1086.21	75.6	1e+12
529	metal1	14.095	78.4	9453	metal4	14.095	78.4	1e+12
530	metal1	40.07	78.4	9454	metal4	40.07	78.4	1e+12
531	metal1	96.07	78.4	9455	metal4	96.07	78.4	1e+12
532	metal1	108.455	78.4	9456	metal4	108.455	78.4	1e+12
533	metal1	109.295	78.4	9457	metal4	109.295	78.4	1e+12
534	metal1	152.07	78.4	9458	metal4	152.07	78.4	1e+12
535	metal1	208.07	78.4	9459	metal4	208.07	78.4	1e+12
536	metal1	264.07	78.4	9460	metal4	264.07	78.4	1e+12
537	metal1	320.07	78.4	9461	metal4	320.07	78.4	1e+12
538	metal1	376.07	78.4	9462	metal4	376.07	78.4	1e+12
539	metal1	432.07	78.4	9463	metal4	432.07	78.4	1e+12
540	metal1	488.07	78.4	9464	metal4	488.07	78.4	1e+12
541	metal1	544.07	78.4	9465	metal4	544.07	78.4	1e+12
542	metal1	600.07	78.4	9466	metal4	600.07	78.4	1e+12
543	metal1	656.07	78.4	9467	metal4	656.07	78.4	1e+12
544	metal1	712.07	78.4	9468	metal4	712.07	78.4	1e+12
545	metal1	768.07	78.4	9469	metal4	768.07	78.4	1e+12
546	metal1	824.07	78.4	9470	metal4	824.07	78.4	1e+12
547	metal1	880.07	78.4	9471	metal4	880.07	78.4	1e+12
548	metal1	936.07	78.4	9472	metal4	936.07	78.4	1e+12
549	metal1	992.07	78.4	9473	metal4	992.07	78.4	1e+12
550	metal1	1048.07	78.4	9474	metal4	1048.07	78.4	1e+12
551	metal1	1086.21	78.4	9475	metal4	1086.21	78.4	1e+12
552	metal1	14.095	81.2	9476	metal4	14.095	81.2	1e+12
553	metal1	40.07	81.2	9477	metal4	40.07	81.2	1e+12
554	metal1	96.07	81.2	9478	metal4	96.07	81.2	1e+12
555	metal1	108.455	81.2	9479	metal4	108.455	81.2	1e+12
556	metal1	109.295	81.2	9480	metal4	109.295	81.2	1e+12
557	metal1	152.07	81.2	9481	metal4	152.07	81.2	1e+12
558	metal1	208.07	81.2	9482	metal4	208.07	81.2	1e+12
559	metal1	264.07	81.2	9483	metal4	264.07	81.2	1e+12
560	metal1	320.07	81.2	9484	metal4	320.07	81.2	1e+12
561	metal1	376.07	81.2	9485	metal4	376.07	81.2	1e+12
562	metal1	432.07	81.2	9486	metal4	432.07	81.2	1e+12
563	metal1	488.07	81.2	9487	metal4	488.07	81.2	1e+12
564	metal1	544.07	81.2	9488	metal4	544.07	81.2	1e+12
565	metal1	600.07	81.2	9489	metal4	600.07	81.2	1e+12
566	metal1	656.07	81.2	9490	metal4	656.07	81.2	1e+12
567	metal1	712.07	81.2	9491	metal4	712.07	81.2	1e+12
568	metal1	768.07	81.2	9492	metal4	768.07	81.2	1e+12
569	metal1	824.07	81.2	9493	metal4	824.07	81.2	1e+12
570	metal1	880.07	81.2	9494	metal4	880.07	81.2	1e+12
571	metal1	936.07	81.2	9495	metal4	936.07	81.2	1e+12
572	metal1	992.07	81.2	9496	metal4	992.07	81.2	1e+12
573	metal1	1048.07	81.2	9497	metal4	1048.07	81.2	1e+12
574	metal1	1086.21	81.2	9498	metal4	1086.21	81.2	1e+12
575	metal1	14.095	84	9499	metal4	14.095	84	1e+12
576	metal1	40.07	84	9500	metal4	40.07	84	1e+12
577	metal1	96.07	84	9501	metal4	96.07	84	1e+12
578	metal1	108.455	84	9502	metal4	108.455	84	1e+12
579	metal1	109.295	84	9503	metal4	109.295	84	1e+12
580	metal1	152.07	84	9504	metal4	152.07	84	1e+12
581	metal1	208.07	84	9505	metal4	208.07	84	1e+12
582	metal1	264.07	84	9506	metal4	264.07	84	1e+12
583	metal1	320.07	84	9507	metal4	320.07	84	1e+12
584	metal1	376.07	84	9508	metal4	376.07	84	1e+12
585	metal1	432.07	84	9509	metal4	432.07	84	1e+12
586	metal1	488.07	84	9510	metal4	488.07	84	1e+12
587	metal1	544.07	84	9511	metal4	544.07	84	1e+12
588	metal1	600.07	84	9512	metal4	600.07	84	1e+12
589	metal1	656.07	84	9513	metal4	656.07	84	1e+12
590	metal1	712.07	84	9514	metal4	712.07	84	1e+12
591	metal1	768.07	84	9515	metal4	768.07	84	1e+12
592	metal1	824.07	84	9516	metal4	824.07	84	1e+12
593	metal1	880.07	84	9517	metal4	880.07	84	1e+12
594	metal1	936.07	84	9518	metal4	936.07	84	1e+12
595	metal1	992.07	84	9519	metal4	992.07	84	1e+12
596	metal1	1048.07	84	9520	metal4	1048.07	84	1e+12
597	metal1	1086.21	84	9521	metal4	1086.21	84	1e+12
598	metal1	14.095	86.8	9522	metal4	14.095	86.8	1e+12
599	metal1	40.07	86.8	9523	metal4	40.07	86.8	1e+12
600	metal1	96.07	86.8	9524	metal4	96.07	86.8	1e+12
601	metal1	108.455	86.8	9525	metal4	108.455	86.8	1e+12
602	metal1	109.295	86.8	9526	metal4	109.295	86.8	1e+12
603	metal1	152.07	86.8	9527	metal4	152.07	86.8	1e+12
604	metal1	208.07	86.8	9528	metal4	208.07	86.8	1e+12
605	metal1	264.07	86.8	9529	metal4	264.07	86.8	1e+12
606	metal1	320.07	86.8	9530	metal4	320.07	86.8	1e+12
607	metal1	376.07	86.8	9531	metal4	376.07	86.8	1e+12
608	metal1	432.07	86.8	9532	metal4	432.07	86.8	1e+12
609	metal1	488.07	86.8	9533	metal4	488.07	86.8	1e+12
610	metal1	544.07	86.8	9534	metal4	544.07	86.8	1e+12
611	metal1	600.07	86.8	9535	metal4	600.07	86.8	1e+12
612	metal1	656.07	86.8	9536	metal4	656.07	86.8	1e+12
613	metal1	712.07	86.8	9537	metal4	712.07	86.8	1e+12
614	metal1	768.07	86.8	9538	metal4	768.07	86.8	1e+12
615	metal1	824.07	86.8	9539	metal4	824.07	86.8	1e+12
616	metal1	880.07	86.8	9540	metal4	880.07	86.8	1e+12
617	metal1	936.07	86.8	9541	metal4	936.07	86.8	1e+12
618	metal1	992.07	86.8	9542	metal4	992.07	86.8	1e+12
619	metal1	1048.07	86.8	9543	metal4	1048.07	86.8	1e+12
620	metal1	1086.21	86.8	9544	metal4	1086.21	86.8	1e+12
621	metal1	14.095	89.6	9545	metal4	14.095	89.6	1e+12
622	metal1	40.07	89.6	9546	metal4	40.07	89.6	1e+12
623	metal1	96.07	89.6	9547	metal4	96.07	89.6	1e+12
624	metal1	108.455	89.6	9548	metal4	108.455	89.6	1e+12
625	metal1	109.295	89.6	9549	metal4	109.295	89.6	1e+12
626	metal1	152.07	89.6	9550	metal4	152.07	89.6	1e+12
627	metal1	208.07	89.6	9551	metal4	208.07	89.6	1e+12
628	metal1	264.07	89.6	9552	metal4	264.07	89.6	1e+12
629	metal1	320.07	89.6	9553	metal4	320.07	89.6	1e+12
630	metal1	376.07	89.6	9554	metal4	376.07	89.6	1e+12
631	metal1	432.07	89.6	9555	metal4	432.07	89.6	1e+12
632	metal1	488.07	89.6	9556	metal4	488.07	89.6	1e+12
633	metal1	544.07	89.6	9557	metal4	544.07	89.6	1e+12
634	metal1	600.07	89.6	9558	metal4	600.07	89.6	1e+12
635	metal1	656.07	89.6	9559	metal4	656.07	89.6	1e+12
636	metal1	712.07	89.6	9560	metal4	712.07	89.6	1e+12
637	metal1	768.07	89.6	9561	metal4	768.07	89.6	1e+12
638	metal1	824.07	89.6	9562	metal4	824.07	89.6	1e+12
639	metal1	880.07	89.6	9563	metal4	880.07	89.6	1e+12
640	metal1	936.07	89.6	9564	metal4	936.07	89.6	1e+12
641	metal1	992.07	89.6	9565	metal4	992.07	89.6	1e+12
642	metal1	1048.07	89.6	9566	metal4	1048.07	89.6	1e+12
643	metal1	1086.21	89.6	9567	metal4	1086.21	89.6	1e+12
644	metal1	14.095	92.4	9568	metal4	14.095	92.4	1e+12
645	metal1	40.07	92.4	9569	metal4	40.07	92.4	1e+12
646	metal1	96.07	92.4	9570	metal4	96.07	92.4	1e+12
647	metal1	108.455	92.4	9571	metal4	108.455	92.4	1e+12
648	metal1	109.295	92.4	9572	metal4	109.295	92.4	1e+12
649	metal1	152.07	92.4	9573	metal4	152.07	92.4	1e+12
650	metal1	208.07	92.4	9574	metal4	208.07	92.4	1e+12
651	metal1	264.07	92.4	9575	metal4	264.07	92.4	1e+12
652	metal1	320.07	92.4	9576	metal4	320.07	92.4	1e+12
653	metal1	376.07	92.4	9577	metal4	376.07	92.4	1e+12
654	metal1	432.07	92.4	9578	metal4	432.07	92.4	1e+12
655	metal1	488.07	92.4	9579	metal4	488.07	92.4	1e+12
656	metal1	544.07	92.4	9580	metal4	544.07	92.4	1e+12
657	metal1	600.07	92.4	9581	metal4	600.07	92.4	1e+12
658	metal1	656.07	92.4	9582	metal4	656.07	92.4	1e+12
659	metal1	712.07	92.4	9583	metal4	712.07	92.4	1e+12
660	metal1	768.07	92.4	9584	metal4	768.07	92.4	1e+12
661	metal1	824.07	92.4	9585	metal4	824.07	92.4	1e+12
662	metal1	880.07	92.4	9586	metal4	880.07	92.4	1e+12
663	metal1	936.07	92.4	9587	metal4	936.07	92.4	1e+12
664	metal1	992.07	92.4	9588	metal4	992.07	92.4	1e+12
665	metal1	1048.07	92.4	9589	metal4	1048.07	92.4	1e+12
666	metal1	1086.21	92.4	9590	metal4	1086.21	92.4	1e+12
667	metal1	14.095	95.2	9591	metal4	14.095	95.2	1e+12
668	metal1	40.07	95.2	9592	metal4	40.07	95.2	1e+12
669	metal1	96.07	95.2	9593	metal4	96.07	95.2	1e+12
670	metal1	108.455	95.2	9594	metal4	108.455	95.2	1e+12
671	metal1	109.295	95.2	9595	metal4	109.295	95.2	1e+12
672	metal1	152.07	95.2	9596	metal4	152.07	95.2	1e+12
673	metal1	208.07	95.2	9597	metal4	208.07	95.2	1e+12
674	metal1	264.07	95.2	9598	metal4	264.07	95.2	1e+12
675	metal1	320.07	95.2	9599	metal4	320.07	95.2	1e+12
676	metal1	376.07	95.2	9600	metal4	376.07	95.2	1e+12
677	metal1	432.07	95.2	9601	metal4	432.07	95.2	1e+12
678	metal1	488.07	95.2	9602	metal4	488.07	95.2	1e+12
679	metal1	544.07	95.2	9603	metal4	544.07	95.2	1e+12
680	metal1	600.07	95.2	9604	metal4	600.07	95.2	1e+12
681	metal1	656.07	95.2	9605	metal4	656.07	95.2	1e+12
682	metal1	712.07	95.2	9606	metal4	712.07	95.2	1e+12
683	metal1	768.07	95.2	9607	metal4	768.07	95.2	1e+12
684	metal1	824.07	95.2	9608	metal4	824.07	95.2	1e+12
685	metal1	880.07	95.2	9609	metal4	880.07	95.2	1e+12
686	metal1	936.07	95.2	9610	metal4	936.07	95.2	1e+12
687	metal1	992.07	95.2	9611	metal4	992.07	95.2	1e+12
688	metal1	1048.07	95.2	9612	metal4	1048.07	95.2	1e+12
689	metal1	1086.21	95.2	9613	metal4	1086.21	95.2	1e+12
690	metal1	14.095	98	9614	metal4	14.095	98	1e+12
691	metal1	40.07	98	9615	metal4	40.07	98	1e+12
692	metal1	96.07	98	9616	metal4	96.07	98	1e+12
693	metal1	108.455	98	9617	metal4	108.455	98	1e+12
694	metal1	109.295	98	9618	metal4	109.295	98	1e+12
695	metal1	152.07	98	9619	metal4	152.07	98	1e+12
696	metal1	208.07	98	9620	metal4	208.07	98	1e+12
697	metal1	264.07	98	9621	metal4	264.07	98	1e+12
698	metal1	320.07	98	9622	metal4	320.07	98	1e+12
699	metal1	376.07	98	9623	metal4	376.07	98	1e+12
700	metal1	432.07	98	9624	metal4	432.07	98	1e+12
701	metal1	488.07	98	9625	metal4	488.07	98	1e+12
702	metal1	544.07	98	9626	metal4	544.07	98	1e+12
703	metal1	600.07	98	9627	metal4	600.07	98	1e+12
704	metal1	656.07	98	9628	metal4	656.07	98	1e+12
705	metal1	712.07	98	9629	metal4	712.07	98	1e+12
706	metal1	768.07	98	9630	metal4	768.07	98	1e+12
707	metal1	824.07	98	9631	metal4	824.07	98	1e+12
708	metal1	880.07	98	9632	metal4	880.07	98	1e+12
709	metal1	936.07	98	9633	metal4	936.07	98	1e+12
710	metal1	992.07	98	9634	metal4	992.07	98	1e+12
711	metal1	1048.07	98	9635	metal4	1048.07	98	1e+12
712	metal1	1086.21	98	9636	metal4	1086.21	98	1e+12
713	metal1	14.095	100.8	9637	metal4	14.095	100.8	1e+12
714	metal1	40.07	100.8	9638	metal4	40.07	100.8	1e+12
715	metal1	96.07	100.8	9639	metal4	96.07	100.8	1e+12
716	metal1	108.455	100.8	9640	metal4	108.455	100.8	1e+12
717	metal1	109.295	100.8	9641	metal4	109.295	100.8	1e+12
718	metal1	152.07	100.8	9642	metal4	152.07	100.8	1e+12
719	metal1	208.07	100.8	9643	metal4	208.07	100.8	1e+12
720	metal1	264.07	100.8	9644	metal4	264.07	100.8	1e+12
721	metal1	320.07	100.8	9645	metal4	320.07	100.8	1e+12
722	metal1	376.07	100.8	9646	metal4	376.07	100.8	1e+12
723	metal1	432.07	100.8	9647	metal4	432.07	100.8	1e+12
724	metal1	488.07	100.8	9648	metal4	488.07	100.8	1e+12
725	metal1	544.07	100.8	9649	metal4	544.07	100.8	1e+12
726	metal1	600.07	100.8	9650	metal4	600.07	100.8	1e+12
727	metal1	656.07	100.8	9651	metal4	656.07	100.8	1e+12
728	metal1	712.07	100.8	9652	metal4	712.07	100.8	1e+12
729	metal1	768.07	100.8	9653	metal4	768.07	100.8	1e+12
730	metal1	824.07	100.8	9654	metal4	824.07	100.8	1e+12
731	metal1	880.07	100.8	9655	metal4	880.07	100.8	1e+12
732	metal1	936.07	100.8	9656	metal4	936.07	100.8	1e+12
733	metal1	992.07	100.8	9657	metal4	992.07	100.8	1e+12
734	metal1	1048.07	100.8	9658	metal4	1048.07	100.8	1e+12
735	metal1	1086.21	100.8	9659	metal4	1086.21	100.8	1e+12
736	metal1	14.095	103.6	9660	metal4	14.095	103.6	1e+12
737	metal1	40.07	103.6	9661	metal4	40.07	103.6	1e+12
738	metal1	96.07	103.6	9662	metal4	96.07	103.6	1e+12
739	metal1	108.455	103.6	9663	metal4	108.455	103.6	1e+12
740	metal1	109.295	103.6	9664	metal4	109.295	103.6	1e+12
741	metal1	152.07	103.6	9665	metal4	152.07	103.6	1e+12
742	metal1	208.07	103.6	9666	metal4	208.07	103.6	1e+12
743	metal1	264.07	103.6	9667	metal4	264.07	103.6	1e+12
744	metal1	320.07	103.6	9668	metal4	320.07	103.6	1e+12
745	metal1	376.07	103.6	9669	metal4	376.07	103.6	1e+12
746	metal1	432.07	103.6	9670	metal4	432.07	103.6	1e+12
747	metal1	488.07	103.6	9671	metal4	488.07	103.6	1e+12
748	metal1	544.07	103.6	9672	metal4	544.07	103.6	1e+12
749	metal1	600.07	103.6	9673	metal4	600.07	103.6	1e+12
750	metal1	656.07	103.6	9674	metal4	656.07	103.6	1e+12
751	metal1	712.07	103.6	9675	metal4	712.07	103.6	1e+12
752	metal1	768.07	103.6	9676	metal4	768.07	103.6	1e+12
753	metal1	824.07	103.6	9677	metal4	824.07	103.6	1e+12
754	metal1	880.07	103.6	9678	metal4	880.07	103.6	1e+12
755	metal1	936.07	103.6	9679	metal4	936.07	103.6	1e+12
756	metal1	992.07	103.6	9680	metal4	992.07	103.6	1e+12
757	metal1	1048.07	103.6	9681	metal4	1048.07	103.6	1e+12
758	metal1	1086.21	103.6	9682	metal4	1086.21	103.6	1e+12
759	metal1	14.095	106.4	9683	metal4	14.095	106.4	1e+12
760	metal1	40.07	106.4	9684	metal4	40.07	106.4	1e+12
761	metal1	96.07	106.4	9685	metal4	96.07	106.4	1e+12
762	metal1	108.455	106.4	9686	metal4	108.455	106.4	1e+12
763	metal1	109.295	106.4	9687	metal4	109.295	106.4	1e+12
764	metal1	152.07	106.4	9688	metal4	152.07	106.4	1e+12
765	metal1	208.07	106.4	9689	metal4	208.07	106.4	1e+12
766	metal1	264.07	106.4	9690	metal4	264.07	106.4	1e+12
767	metal1	320.07	106.4	9691	metal4	320.07	106.4	1e+12
768	metal1	376.07	106.4	9692	metal4	376.07	106.4	1e+12
769	metal1	432.07	106.4	9693	metal4	432.07	106.4	1e+12
770	metal1	488.07	106.4	9694	metal4	488.07	106.4	1e+12
771	metal1	544.07	106.4	9695	metal4	544.07	106.4	1e+12
772	metal1	600.07	106.4	9696	metal4	600.07	106.4	1e+12
773	metal1	656.07	106.4	9697	metal4	656.07	106.4	1e+12
774	metal1	712.07	106.4	9698	metal4	712.07	106.4	1e+12
775	metal1	768.07	106.4	9699	metal4	768.07	106.4	1e+12
776	metal1	824.07	106.4	9700	metal4	824.07	106.4	1e+12
777	metal1	880.07	106.4	9701	metal4	880.07	106.4	1e+12
778	metal1	936.07	106.4	9702	metal4	936.07	106.4	1e+12
779	metal1	992.07	106.4	9703	metal4	992.07	106.4	1e+12
780	metal1	1048.07	106.4	9704	metal4	1048.07	106.4	1e+12
781	metal1	1086.21	106.4	9705	metal4	1086.21	106.4	1e+12
782	metal1	14.095	109.2	9706	metal4	14.095	109.2	1e+12
783	metal1	40.07	109.2	9707	metal4	40.07	109.2	1e+12
784	metal1	96.07	109.2	9708	metal4	96.07	109.2	1e+12
785	metal1	108.455	109.2	9709	metal4	108.455	109.2	1e+12
786	metal1	109.295	109.2	9710	metal4	109.295	109.2	1e+12
787	metal1	152.07	109.2	9711	metal4	152.07	109.2	1e+12
788	metal1	208.07	109.2	9712	metal4	208.07	109.2	1e+12
789	metal1	264.07	109.2	9713	metal4	264.07	109.2	1e+12
790	metal1	320.07	109.2	9714	metal4	320.07	109.2	1e+12
791	metal1	376.07	109.2	9715	metal4	376.07	109.2	1e+12
792	metal1	432.07	109.2	9716	metal4	432.07	109.2	1e+12
793	metal1	488.07	109.2	9717	metal4	488.07	109.2	1e+12
794	metal1	544.07	109.2	9718	metal4	544.07	109.2	1e+12
795	metal1	600.07	109.2	9719	metal4	600.07	109.2	1e+12
796	metal1	656.07	109.2	9720	metal4	656.07	109.2	1e+12
797	metal1	712.07	109.2	9721	metal4	712.07	109.2	1e+12
798	metal1	768.07	109.2	9722	metal4	768.07	109.2	1e+12
799	metal1	824.07	109.2	9723	metal4	824.07	109.2	1e+12
800	metal1	880.07	109.2	9724	metal4	880.07	109.2	1e+12
801	metal1	936.07	109.2	9725	metal4	936.07	109.2	1e+12
802	metal1	992.07	109.2	9726	metal4	992.07	109.2	1e+12
803	metal1	1048.07	109.2	9727	metal4	1048.07	109.2	1e+12
804	metal1	1086.21	109.2	9728	metal4	1086.21	109.2	1e+12
805	metal1	14.095	112	9729	metal4	14.095	112	1e+12
806	metal1	40.07	112	9730	metal4	40.07	112	1e+12
807	metal1	96.07	112	9731	metal4	96.07	112	1e+12
808	metal1	108.455	112	9732	metal4	108.455	112	1e+12
809	metal1	109.295	112	9733	metal4	109.295	112	1e+12
810	metal1	152.07	112	9734	metal4	152.07	112	1e+12
811	metal1	208.07	112	9735	metal4	208.07	112	1e+12
812	metal1	264.07	112	9736	metal4	264.07	112	1e+12
813	metal1	320.07	112	9737	metal4	320.07	112	1e+12
814	metal1	376.07	112	9738	metal4	376.07	112	1e+12
815	metal1	432.07	112	9739	metal4	432.07	112	1e+12
816	metal1	488.07	112	9740	metal4	488.07	112	1e+12
817	metal1	544.07	112	9741	metal4	544.07	112	1e+12
818	metal1	600.07	112	9742	metal4	600.07	112	1e+12
819	metal1	656.07	112	9743	metal4	656.07	112	1e+12
820	metal1	712.07	112	9744	metal4	712.07	112	1e+12
821	metal1	768.07	112	9745	metal4	768.07	112	1e+12
822	metal1	824.07	112	9746	metal4	824.07	112	1e+12
823	metal1	880.07	112	9747	metal4	880.07	112	1e+12
824	metal1	936.07	112	9748	metal4	936.07	112	1e+12
825	metal1	992.07	112	9749	metal4	992.07	112	1e+12
826	metal1	1048.07	112	9750	metal4	1048.07	112	1e+12
827	metal1	1086.21	112	9751	metal4	1086.21	112	1e+12
828	metal1	14.095	114.8	9752	metal4	14.095	114.8	1e+12
829	metal1	40.07	114.8	9753	metal4	40.07	114.8	1e+12
830	metal1	96.07	114.8	9754	metal4	96.07	114.8	1e+12
831	metal1	108.455	114.8	9755	metal4	108.455	114.8	1e+12
