# pdn_tcl_physical: literal add_pdn_stripe rectangles (um) clipped to layout.core; add_pdn_connect has no via coordinates in Tcl.
# core_llx	core_lly	core_urx	core_ury
#	10.000000	12.000000	1090.000000	1090.000000
# die_llx	die_lly	die_urx	die_ury
#	0.000000	0.000000	1100.000000	1100.000000
kind	grid	layer_lo	layer_hi	width_um	pitch_um	offset_um	followpins	horiz	llx	lly	urx	ury
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	241.535000	12.000000	242.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	281.535000	12.000000	282.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	321.535000	12.000000	322.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	361.535000	12.000000	362.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	401.535000	12.000000	402.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	441.535000	12.000000	442.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	481.535000	12.000000	482.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	521.535000	12.000000	522.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	561.535000	12.000000	562.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	601.535000	12.000000	602.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	641.535000	12.000000	642.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	681.535000	12.000000	682.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	721.535000	12.000000	722.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	761.535000	12.000000	762.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	801.535000	12.000000	802.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	841.535000	12.000000	842.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	881.535000	12.000000	882.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	921.535000	12.000000	922.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	961.535000	12.000000	962.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	1001.535000	12.000000	1002.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	1041.535000	12.000000	1042.465000	1090.000000
strap	CORE_macro_grid_2	metal6		0.930000	40.000000	2.000000	0	0	1081.535000	12.000000	1082.465000	1090.000000
ring	Core	metal8		2.000000	5.000000	1.500000	0	0	1091.500000	5.500000	1093.500000	1096.500000
ring	Core	metal8		2.000000	5.000000	1.500000	0	0	1094.500000	5.500000	1096.500000	1096.500000
ring	Core	metal8		2.000000	5.000000	1.500000	0	0	6.500000	5.500000	8.500000	1096.500000
ring	Core	metal8		2.000000	5.000000	1.500000	0	0	3.500000	5.500000	5.500000	1096.500000
ring	Core	metal9		2.000000	5.000000	1.500000	0	1	3.500000	1091.500000	1096.500000	1093.500000
ring	Core	metal9		2.000000	5.000000	1.500000	0	1	3.500000	1094.500000	1096.500000	1096.500000
ring	Core	metal9		2.000000	5.000000	1.500000	0	1	3.500000	8.500000	1096.500000	10.500000
ring	Core	metal9		2.000000	5.000000	1.500000	0	1	3.500000	5.500000	1096.500000	7.500000
connect	Core	metal1	metal4									
connect	Core	metal4	metal7									
connect	Core	metal7	metal8									
connect	Core	metal8	metal9									
connect	CORE_macro_grid_1	metal4	metal5									
connect	CORE_macro_grid_1	metal5	metal6									
connect	CORE_macro_grid_1	metal6	metal7									
connect	CORE_macro_grid_2	metal4	metal6									
connect	CORE_macro_grid_2	metal6	metal7									
