id	layer_idx	layer_name	x_um	y_um	v_v	fixed	i_load_a
8006	0	metal5	488.07	419.6	1.09947	0	0
8007	3	metal4	488.07	419.6	1.09937	0	0
8008	1	metal6	488.07	389.6	1.0995	0	0
8009	2	metal7	488.07	389.6	1.09963	0	0
8010	0	metal5	488.07	389.6	1.09937	0	0
8011	3	metal4	488.07	389.6	1.09924	0	0.00677956
8012	1	metal6	488.07	359.6	1.09957	0	0
8013	2	metal7	488.07	359.6	1.0997	0	0
8014	0	metal5	488.07	359.6	1.09945	0	0
8015	3	metal4	488.07	359.6	1.09933	0	0.00538223
8016	1	metal6	488.07	329.6	1.0997	0	0
8017	2	metal7	488.07	329.6	1.09979	0	0
8018	0	metal5	488.07	329.6	1.09962	0	0
8019	3	metal4	488.07	329.6	1.09954	0	0
8020	1	metal6	488.07	299.6	1.09969	0	0
8021	2	metal7	488.07	299.6	1.09979	0	0
8022	0	metal5	488.07	299.6	1.0996	0	0
8023	3	metal4	488.07	299.6	1.0995	0	0.00510291
8024	1	metal6	488.07	269.6	1.09977	0	0
8025	2	metal7	488.07	269.6	1.09985	0	0
8026	0	metal5	488.07	269.6	1.0997	0	0
8027	3	metal4	488.07	269.6	1.09963	0	0
8028	1	metal6	488.07	239.6	1.09975	0	0
8029	2	metal7	488.07	239.6	1.09986	0	0
8030	0	metal5	488.07	239.6	1.09964	0	0
8031	3	metal4	488.07	239.6	1.09953	0	0.00580825
8032	1	metal6	488.07	209.6	1.09979	0	0
8033	2	metal7	488.07	209.6	1.09987	0	0
8034	0	metal5	488.07	209.6	1.09971	0	0
8035	3	metal4	488.07	209.6	1.09963	0	0
8036	1	metal6	488.07	179.6	1.09973	0	0
8037	2	metal7	488.07	179.6	1.09985	0	0
8038	0	metal5	488.07	179.6	1.09961	0	0
8039	3	metal4	488.07	179.6	1.09949	0	0.00716309
8040	1	metal6	488.07	149.6	1.09979	0	0
8041	2	metal7	488.07	149.6	1.09987	0	0
8042	0	metal5	488.07	149.6	1.09971	0	0
8043	3	metal4	488.07	149.6	1.09963	0	0
8044	1	metal6	488.07	119.6	1.09975	0	0
8045	2	metal7	488.07	119.6	1.09985	0	0
8046	0	metal5	488.07	119.6	1.09964	0	0
8047	3	metal4	488.07	119.6	1.09954	0	0.00571829
8048	1	metal6	488.07	89.6	1.09981	0	0
8049	2	metal7	488.07	89.6	1.0999	0	0
8050	0	metal5	488.07	89.6	1.09973	0	0
8051	3	metal4	488.07	89.6	1.09964	0	0
8052	1	metal6	488.07	59.6	1.09975	0	0
8053	2	metal7	488.07	59.6	1.09988	0	0
8054	0	metal5	488.07	59.6	1.09962	0	0
8055	3	metal4	488.07	59.6	1.09949	0	0.00571829
8056	1	metal6	488.07	29.6	1.09974	0	0
8057	2	metal7	488.07	29.6	1.09988	0	0
8058	0	metal5	488.07	29.6	1.0996	0	0
8059	3	metal4	488.07	29.6	1.09946	0	0.00496442
8060	1	metal6	432.07	1079.6	1.09964	0	0
8061	2	metal7	432.07	1079.6	1.09977	0	0
8062	0	metal5	432.07	1079.6	1.0995	0	0
8063	3	metal4	432.07	1079.6	1.09937	0	0.00599864
8064	1	metal6	432.07	1049.6	1.09971	0	0
8065	2	metal7	432.07	1049.6	1.0998	0	0
8066	0	metal5	432.07	1049.6	1.09961	0	0
8067	3	metal4	432.07	1049.6	1.09951	0	0
8068	1	metal6	432.07	1019.6	1.09961	0	0
8069	2	metal7	432.07	1019.6	1.09974	0	0
8070	0	metal5	432.07	1019.6	1.09948	0	0
8071	3	metal4	432.07	1019.6	1.09935	0	0.00674199
8072	1	metal6	432.07	989.6	1.0996	0	0
8073	2	metal7	432.07	989.6	1.09968	0	0
8074	0	metal5	432.07	989.6	1.09951	0	0
8075	3	metal4	432.07	989.6	1.09942	0	0
8076	1	metal6	432.07	959.6	1.09947	0	0
8077	2	metal7	432.07	959.6	1.09959	0	0
8078	0	metal5	432.07	959.6	1.09934	0	0
8079	3	metal4	432.07	959.6	1.09922	0	0.00674199
8080	1	metal6	432.07	929.6	1.09947	0	0
8081	2	metal7	432.07	929.6	1.09957	0	0
8082	0	metal5	432.07	929.6	1.09937	0	0
8083	3	metal4	432.07	929.6	1.09928	0	0
8084	1	metal6	432.07	899.6	1.09926	0	0
8085	2	metal7	432.07	899.6	1.09937	0	0
8086	0	metal5	432.07	899.6	1.09914	0	0
8087	3	metal4	432.07	899.6	1.09903	0	0.00674199
8088	1	metal6	432.07	869.6	1.09925	0	0
8089	2	metal7	432.07	869.6	1.09935	0	0
8090	0	metal5	432.07	869.6	1.09916	0	0
8091	3	metal4	432.07	869.6	1.09906	0	0
8092	1	metal6	432.07	839.6	1.09904	0	0
8093	2	metal7	432.07	839.6	1.09917	0	0
8094	0	metal5	432.07	839.6	1.09892	0	0
8095	3	metal4	432.07	839.6	1.09879	0	0.00674199
8096	1	metal6	432.07	809.6	1.09901	0	0
8097	2	metal7	432.07	809.6	1.09914	0	0
8098	0	metal5	432.07	809.6	1.09889	0	0
8099	3	metal4	432.07	809.6	1.09876	0	0.00674199
8100	1	metal6	432.07	779.6	1.09916	0	0
8101	2	metal7	432.07	779.6	1.09926	0	0
8102	0	metal5	432.07	779.6	1.09906	0	0
8103	3	metal4	432.07	779.6	1.09896	0	0
8104	1	metal6	432.07	749.6	1.09909	0	0
8105	2	metal7	432.07	749.6	1.09921	0	0
8106	0	metal5	432.07	749.6	1.09897	0	0
8107	3	metal4	432.07	749.6	1.09886	0	0.00674199
8108	1	metal6	432.07	719.6	1.0992	0	0
8109	2	metal7	432.07	719.6	1.0993	0	0
8110	0	metal5	432.07	719.6	1.09911	0	0
8111	3	metal4	432.07	719.6	1.09902	0	0
8112	1	metal6	432.07	689.6	1.09911	0	0
8113	2	metal7	432.07	689.6	1.09923	0	0
8114	0	metal5	432.07	689.6	1.099	0	0
8115	3	metal4	432.07	689.6	1.09889	0	0.00674199
8116	1	metal6	432.07	659.6	1.09922	0	0
8117	2	metal7	432.07	659.6	1.09931	0	0
8118	0	metal5	432.07	659.6	1.09913	0	0
8119	3	metal4	432.07	659.6	1.09903	0	0
8120	1	metal6	432.07	629.6	1.09912	0	0
8121	2	metal7	432.07	629.6	1.09923	0	0
8122	0	metal5	432.07	629.6	1.09901	0	0
8123	3	metal4	432.07	629.6	1.0989	0	0.00674199
8124	1	metal6	432.07	599.6	1.09922	0	0
8125	2	metal7	432.07	599.6	1.09931	0	0
8126	0	metal5	432.07	599.6	1.09913	0	0
8127	3	metal4	432.07	599.6	1.09904	0	0
8128	1	metal6	432.07	569.6	1.09912	0	0
8129	2	metal7	432.07	569.6	1.09923	0	0
8130	0	metal5	432.07	569.6	1.09901	0	0
8131	3	metal4	432.07	569.6	1.0989	0	0.00674199
8132	1	metal6	432.07	539.6	1.09923	0	0
8133	2	metal7	432.07	539.6	1.09932	0	0
8134	0	metal5	432.07	539.6	1.09914	0	0
8135	3	metal4	432.07	539.6	1.09905	0	0
8136	1	metal6	432.07	509.6	1.09913	0	0
8137	2	metal7	432.07	509.6	1.09924	0	0
8138	0	metal5	432.07	509.6	1.09902	0	0
8139	3	metal4	432.07	509.6	1.09891	0	0.00674199
8140	1	metal6	432.07	479.6	1.09924	0	0
8141	2	metal7	432.07	479.6	1.09933	0	0
8142	0	metal5	432.07	479.6	1.09915	0	0
8143	3	metal4	432.07	479.6	1.09906	0	0
8144	1	metal6	432.07	449.6	1.09915	0	0
8145	2	metal7	432.07	449.6	1.09926	0	0
8146	0	metal5	432.07	449.6	1.09904	0	0
8147	3	metal4	432.07	449.6	1.09893	0	0.00674199
8148	1	metal6	432.07	419.6	1.09927	0	0
8149	2	metal7	432.07	419.6	1.09936	0	0
8150	0	metal5	432.07	419.6	1.09918	0	0
8151	3	metal4	432.07	419.6	1.09909	0	0
8152	1	metal6	432.07	389.6	1.0992	0	0
8153	2	metal7	432.07	389.6	1.09931	0	0
8154	0	metal5	432.07	389.6	1.09908	0	0
8155	3	metal4	432.07	389.6	1.09896	0	0.00660103
8156	1	metal6	432.07	359.6	1.09932	0	0
8157	2	metal7	432.07	359.6	1.09943	0	0
8158	0	metal5	432.07	359.6	1.0992	0	0
8159	3	metal4	432.07	359.6	1.09909	0	0.0051459
8160	1	metal6	432.07	329.6	1.09951	0	0
8161	2	metal7	432.07	329.6	1.0996	0	0
8162	0	metal5	432.07	329.6	1.09942	0	0
8163	3	metal4	432.07	329.6	1.09934	0	0
8164	1	metal6	432.07	299.6	1.09951	0	0
8165	2	metal7	432.07	299.6	1.09962	0	0
8166	0	metal5	432.07	299.6	1.09941	0	0
8167	3	metal4	432.07	299.6	1.09931	0	0.00579772
8168	1	metal6	432.07	269.6	1.09965	0	0
8169	2	metal7	432.07	269.6	1.09972	0	0
8170	0	metal5	432.07	269.6	1.09958	0	0
8171	3	metal4	432.07	269.6	1.09951	0	0
8172	1	metal6	432.07	239.6	1.09966	0	0
8173	2	metal7	432.07	239.6	1.09975	0	0
8174	0	metal5	432.07	239.6	1.09957	0	0
8175	3	metal4	432.07	239.6	1.09949	0	0.00407478
8176	1	metal6	432.07	209.6	1.09971	0	0
8177	2	metal7	432.07	209.6	1.09977	0	0
8178	0	metal5	432.07	209.6	1.09964	0	0
8179	3	metal4	432.07	209.6	1.09958	0	0
8180	1	metal6	432.07	179.6	1.09965	0	0
8181	2	metal7	432.07	179.6	1.09974	0	0
8182	0	metal5	432.07	179.6	1.09956	0	0
8183	3	metal4	432.07	179.6	1.09946	0	0.00550226
8184	1	metal6	432.07	149.6	1.0997	0	0
8185	2	metal7	432.07	149.6	1.09977	0	0
8186	0	metal5	432.07	149.6	1.09963	0	0
8187	3	metal4	432.07	149.6	1.09956	0	0
8188	1	metal6	432.07	119.6	1.09964	0	0
8189	2	metal7	432.07	119.6	1.09974	0	0
8190	0	metal5	432.07	119.6	1.09954	0	0
8191	3	metal4	432.07	119.6	1.09945	0	0.00571829
8192	1	metal6	432.07	89.6	1.09973	0	0
8193	2	metal7	432.07	89.6	1.09982	0	0
8194	0	metal5	432.07	89.6	1.09965	0	0
8195	3	metal4	432.07	89.6	1.09956	0	0
8196	1	metal6	432.07	59.6	1.09967	0	0
8197	2	metal7	432.07	59.6	1.0998	0	0
8198	0	metal5	432.07	59.6	1.09954	0	0
8199	3	metal4	432.07	59.6	1.09941	0	0.00571829
8200	1	metal6	432.07	29.6	1.09966	0	0
8201	2	metal7	432.07	29.6	1.0998	0	0
8202	0	metal5	432.07	29.6	1.09952	0	0
8203	3	metal4	432.07	29.6	1.09938	0	0.00496442
8204	1	metal6	376.07	1079.6	1.0996	0	0
8205	2	metal7	376.07	1079.6	1.09974	0	0
8206	0	metal5	376.07	1079.6	1.09946	0	0
8207	3	metal4	376.07	1079.6	1.09933	0	0.00599864
8208	1	metal6	376.07	1049.6	1.09966	0	0
8209	2	metal7	376.07	1049.6	1.09977	0	0
8210	0	metal5	376.07	1049.6	1.09956	0	0
8211	3	metal4	376.07	1049.6	1.09946	0	0
8212	1	metal6	376.07	1019.6	1.09956	0	0
8213	2	metal7	376.07	1019.6	1.09969	0	0
8214	0	metal5	376.07	1019.6	1.09942	0	0
8215	3	metal4	376.07	1019.6	1.09929	0	0.00674199
8216	1	metal6	376.07	989.6	1.09949	0	0
8217	2	metal7	376.07	989.6	1.09958	0	0
8218	0	metal5	376.07	989.6	1.09941	0	0
8219	3	metal4	376.07	989.6	1.09932	0	0
8220	1	metal6	376.07	959.6	1.09933	0	0
8221	2	metal7	376.07	959.6	1.09946	0	0
8222	0	metal5	376.07	959.6	1.09921	0	0
8223	3	metal4	376.07	959.6	1.09909	0	0.00674199
8224	1	metal6	376.07	929.6	1.09931	0	0
8225	2	metal7	376.07	929.6	1.09941	0	0
8226	0	metal5	376.07	929.6	1.09921	0	0
8227	3	metal4	376.07	929.6	1.0991	0	0
8228	1	metal6	376.07	899.6	1.09902	0	0
8229	2	metal7	376.07	899.6	1.09913	0	0
8230	0	metal5	376.07	899.6	1.09891	0	0
8231	3	metal4	376.07	899.6	1.0988	0	0.00674199
8232	1	metal6	376.07	869.6	1.09899	0	0
8233	2	metal7	376.07	869.6	1.09909	0	0
8234	0	metal5	376.07	869.6	1.09889	0	0
8235	3	metal4	376.07	869.6	1.09879	0	0
8236	1	metal6	376.07	839.6	1.09872	0	0
8237	2	metal7	376.07	839.6	1.09884	0	0
8238	0	metal5	376.07	839.6	1.0986	0	0
8239	3	metal4	376.07	839.6	1.09848	0	0.00674199
8240	1	metal6	376.07	809.6	1.09867	0	0
8241	2	metal7	376.07	809.6	1.09879	0	0
8242	0	metal5	376.07	809.6	1.09855	0	0
8243	3	metal4	376.07	809.6	1.09843	0	0.00674199
8244	1	metal6	376.07	779.6	1.09885	0	0
8245	2	metal7	376.07	779.6	1.09895	0	0
8246	0	metal5	376.07	779.6	1.09874	0	0
8247	3	metal4	376.07	779.6	1.09864	0	0
8248	1	metal6	376.07	749.6	1.09876	0	0
8249	2	metal7	376.07	749.6	1.09887	0	0
8250	0	metal5	376.07	749.6	1.09864	0	0
8251	3	metal4	376.07	749.6	1.09853	0	0.00674199
8252	1	metal6	376.07	719.6	1.0989	0	0
8253	2	metal7	376.07	719.6	1.09899	0	0
8254	0	metal5	376.07	719.6	1.0988	0	0
8255	3	metal4	376.07	719.6	1.0987	0	0
8256	1	metal6	376.07	689.6	1.09879	0	0
8257	2	metal7	376.07	689.6	1.0989	0	0
8258	0	metal5	376.07	689.6	1.09868	0	0
8259	3	metal4	376.07	689.6	1.09857	0	0.00674199
8260	1	metal6	376.07	659.6	1.09891	0	0
8261	2	metal7	376.07	659.6	1.09901	0	0
8262	0	metal5	376.07	659.6	1.09882	0	0
8263	3	metal4	376.07	659.6	1.09872	0	0
8264	1	metal6	376.07	629.6	1.0988	0	0
8265	2	metal7	376.07	629.6	1.09891	0	0
8266	0	metal5	376.07	629.6	1.09869	0	0
8267	3	metal4	376.07	629.6	1.09858	0	0.00674199
8268	1	metal6	376.07	599.6	1.09892	0	0
8269	2	metal7	376.07	599.6	1.09902	0	0
8270	0	metal5	376.07	599.6	1.09883	0	0
8271	3	metal4	376.07	599.6	1.09873	0	0
8272	1	metal6	376.07	569.6	1.0988	0	0
8273	2	metal7	376.07	569.6	1.09891	0	0
8274	0	metal5	376.07	569.6	1.0987	0	0
8275	3	metal4	376.07	569.6	1.09859	0	0.00674199
8276	1	metal6	376.07	539.6	1.09893	0	0
8277	2	metal7	376.07	539.6	1.09903	0	0
8278	0	metal5	376.07	539.6	1.09884	0	0
8279	3	metal4	376.07	539.6	1.09874	0	0
8280	1	metal6	376.07	509.6	1.09882	0	0
8281	2	metal7	376.07	509.6	1.09892	0	0
8282	0	metal5	376.07	509.6	1.09871	0	0
8283	3	metal4	376.07	509.6	1.09861	0	0.00674199
8284	1	metal6	376.07	479.6	1.09895	0	0
8285	2	metal7	376.07	479.6	1.09904	0	0
8286	0	metal5	376.07	479.6	1.09886	0	0
8287	3	metal4	376.07	479.6	1.09877	0	0
8288	1	metal6	376.07	449.6	1.09885	0	0
8289	2	metal7	376.07	449.6	1.09895	0	0
8290	0	metal5	376.07	449.6	1.09875	0	0
8291	3	metal4	376.07	449.6	1.09865	0	0.00674199
8292	1	metal6	376.07	419.6	1.09901	0	0
8293	2	metal7	376.07	419.6	1.09909	0	0
8294	0	metal5	376.07	419.6	1.09892	0	0
8295	3	metal4	376.07	419.6	1.09883	0	0
8296	1	metal6	376.07	389.6	1.09894	0	0
8297	2	metal7	376.07	389.6	1.09903	0	0
8298	0	metal5	376.07	389.6	1.09884	0	0
8299	3	metal4	376.07	389.6	1.09875	0	0.00670857
8300	1	metal6	376.07	359.6	1.09914	0	0
8301	2	metal7	376.07	359.6	1.09921	0	0
8302	0	metal5	376.07	359.6	1.09907	0	0
8303	3	metal4	376.07	359.6	1.099	0	0.00252574
8304	1	metal6	376.07	329.6	1.09938	0	0
8305	2	metal7	376.07	329.6	1.09945	0	0
8306	0	metal5	376.07	329.6	1.09932	0	0
8307	3	metal4	376.07	329.6	1.09925	0	0
8308	1	metal6	376.07	299.6	1.09942	0	0
8309	2	metal7	376.07	299.6	1.09948	0	0
8310	0	metal5	376.07	299.6	1.09937	0	0
8311	3	metal4	376.07	299.6	1.09931	0	0.00323591
8312	1	metal6	376.07	269.6	1.09958	0	0
8313	2	metal7	376.07	269.6	1.09962	0	0
8314	0	metal5	376.07	269.6	1.09954	0	0
8315	3	metal4	376.07	269.6	1.09949	0	0
8316	1	metal6	376.07	239.6	1.09963	0	0
8317	2	metal7	376.07	239.6	1.09967	0	0
8318	0	metal5	376.07	239.6	1.09959	0	0
8319	3	metal4	376.07	239.6	1.09954	0	0.00106473
8320	1	metal6	376.07	209.6	1.09965	0	0
8321	2	metal7	376.07	209.6	1.0997	0	0
8322	0	metal5	376.07	209.6	1.09961	0	0
8323	3	metal4	376.07	209.6	1.09956	0	0
8324	1	metal6	376.07	179.6	1.0996	0	0
8325	2	metal7	376.07	179.6	1.09967	0	0
8326	0	metal5	376.07	179.6	1.09952	0	0
8327	3	metal4	376.07	179.6	1.09945	0	0.0043237
8328	1	metal6	376.07	149.6	1.09963	0	0
8329	2	metal7	376.07	149.6	1.0997	0	0
8330	0	metal5	376.07	149.6	1.09956	0	0
8331	3	metal4	376.07	149.6	1.0995	0	0
8332	1	metal6	376.07	119.6	1.09956	0	0
8333	2	metal7	376.07	119.6	1.09966	0	0
8334	0	metal5	376.07	119.6	1.09945	0	0
8335	3	metal4	376.07	119.6	1.09934	0	0.00673718
8336	1	metal6	376.07	89.6	1.09968	0	0
8337	2	metal7	376.07	89.6	1.09978	0	0
8338	0	metal5	376.07	89.6	1.09958	0	0
8339	3	metal4	376.07	89.6	1.09948	0	0
8340	1	metal6	376.07	59.6	1.09962	0	0
8341	2	metal7	376.07	59.6	1.09977	0	0
8342	0	metal5	376.07	59.6	1.09947	0	0
8343	3	metal4	376.07	59.6	1.09931	0	0.00673718
8344	1	metal6	376.07	29.6	1.09962	0	0
8345	2	metal7	376.07	29.6	1.09978	0	0
8346	0	metal5	376.07	29.6	1.09946	0	0
8347	3	metal4	376.07	29.6	1.09931	0	0.00529092
8348	1	metal6	320.07	1079.6	1.09963	0	0
8349	2	metal7	320.07	1079.6	1.09975	0	0
8350	0	metal5	320.07	1079.6	1.09951	0	0
8351	3	metal4	320.07	1079.6	1.0994	0	0.00495632
8352	1	metal6	320.07	1049.6	1.09967	0	0
8353	2	metal7	320.07	1049.6	1.09976	0	0
8354	0	metal5	320.07	1049.6	1.09958	0	0
8355	3	metal4	320.07	1049.6	1.09949	0	0
8356	1	metal6	320.07	1019.6	1.09956	0	0
8357	2	metal7	320.07	1019.6	1.09969	0	0
8358	0	metal5	320.07	1019.6	1.09943	0	0
8359	3	metal4	320.07	1019.6	1.0993	0	0.00598532
8360	1	metal6	320.07	989.6	1.09943	0	0
8361	2	metal7	320.07	989.6	1.0995	0	0
8362	0	metal5	320.07	989.6	1.09935	0	0
8363	3	metal4	320.07	989.6	1.09927	0	0
8364	1	metal6	320.07	959.6	1.09925	0	0
8365	2	metal7	320.07	959.6	1.09937	0	0
8366	0	metal5	320.07	959.6	1.09913	0	0
8367	3	metal4	320.07	959.6	1.09901	0	0.00598532
8368	1	metal6	320.07	929.6	1.09917	0	0
8369	2	metal7	320.07	929.6	1.09929	0	0
8370	0	metal5	320.07	929.6	1.09904	0	0
8371	3	metal4	320.07	929.6	1.09892	0	0
8372	1	metal6	320.07	899.6	1.09877	0	0
8373	2	metal7	320.07	899.6	1.09892	0	0
8374	0	metal5	320.07	899.6	1.09861	0	0
8375	3	metal4	320.07	899.6	1.09846	0	0.00967891
8376	1	metal6	320.07	869.6	1.09871	0	0
8377	2	metal7	320.07	869.6	1.09886	0	0
8378	0	metal5	320.07	869.6	1.09857	0	0
8379	3	metal4	320.07	869.6	1.09842	0	0
8380	1	metal6	320.07	839.6	1.09834	0	0
8381	2	metal7	320.07	839.6	1.09854	0	0
8382	0	metal5	320.07	839.6	1.09814	0	0
8383	3	metal4	320.07	839.6	1.09793	0	0.0112586
8384	1	metal6	320.07	809.6	1.09828	0	0
8385	2	metal7	320.07	809.6	1.09848	0	0
8386	0	metal5	320.07	809.6	1.09807	0	0
8387	3	metal4	320.07	809.6	1.09786	0	0.0112586
8388	1	metal6	320.07	779.6	1.09851	0	0
8389	2	metal7	320.07	779.6	1.09867	0	0
8390	0	metal5	320.07	779.6	1.09834	0	0
8391	3	metal4	320.07	779.6	1.09818	0	0
8392	1	metal6	320.07	749.6	1.09838	0	0
8393	2	metal7	320.07	749.6	1.09857	0	0
8394	0	metal5	320.07	749.6	1.09819	0	0
8395	3	metal4	320.07	749.6	1.09799	0	0.0112586
8396	1	metal6	320.07	719.6	1.09857	0	0
8397	2	metal7	320.07	719.6	1.09872	0	0
8398	0	metal5	320.07	719.6	1.09841	0	0
8399	3	metal4	320.07	719.6	1.09826	0	0
8400	1	metal6	320.07	689.6	1.09842	0	0
8401	2	metal7	320.07	689.6	1.0986	0	0
8402	0	metal5	320.07	689.6	1.09823	0	0
8403	3	metal4	320.07	689.6	1.09804	0	0.0112586
8404	1	metal6	320.07	659.6	1.09859	0	0
8405	2	metal7	320.07	659.6	1.09874	0	0
8406	0	metal5	320.07	659.6	1.09844	0	0
8407	3	metal4	320.07	659.6	1.09828	0	0
8408	1	metal6	320.07	629.6	1.09843	0	0
8409	2	metal7	320.07	629.6	1.09862	0	0
8410	0	metal5	320.07	629.6	1.09824	0	0
8411	3	metal4	320.07	629.6	1.09806	0	0.0112586
8412	1	metal6	320.07	599.6	1.0986	0	0
8413	2	metal7	320.07	599.6	1.09875	0	0
8414	0	metal5	320.07	599.6	1.09845	0	0
8415	3	metal4	320.07	599.6	1.0983	0	0
8416	1	metal6	320.07	569.6	1.09844	0	0
8417	2	metal7	320.07	569.6	1.09863	0	0
8418	0	metal5	320.07	569.6	1.09825	0	0
8419	3	metal4	320.07	569.6	1.09807	0	0.0112586
8420	1	metal6	320.07	539.6	1.09861	0	0
8421	2	metal7	320.07	539.6	1.09877	0	0
8422	0	metal5	320.07	539.6	1.09846	0	0
8423	3	metal4	320.07	539.6	1.09831	0	0
8424	1	metal6	320.07	509.6	1.09846	0	0
8425	2	metal7	320.07	509.6	1.09864	0	0
8426	0	metal5	320.07	509.6	1.09828	0	0
8427	3	metal4	320.07	509.6	1.09809	0	0.0112586
8428	1	metal6	320.07	479.6	1.09864	0	0
8429	2	metal7	320.07	479.6	1.09879	0	0
8430	0	metal5	320.07	479.6	1.0985	0	0
8431	3	metal4	320.07	479.6	1.09835	0	0
8432	1	metal6	320.07	449.6	1.0985	0	0
8433	2	metal7	320.07	449.6	1.09868	0	0
8434	0	metal5	320.07	449.6	1.09833	0	0
8435	3	metal4	320.07	449.6	1.09815	0	0.0112586
8436	1	metal6	320.07	419.6	1.09872	0	0
8437	2	metal7	320.07	419.6	1.09886	0	0
8438	0	metal5	320.07	419.6	1.09858	0	0
8439	3	metal4	320.07	419.6	1.09844	0	0
8440	1	metal6	320.07	389.6	1.09863	0	0
8441	2	metal7	320.07	389.6	1.09879	0	0
8442	0	metal5	320.07	389.6	1.09848	0	0
8443	3	metal4	320.07	389.6	1.09832	0	0.0110299
8444	1	metal6	320.07	359.6	1.09892	0	0
8445	2	metal7	320.07	359.6	1.09902	0	0
8446	0	metal5	320.07	359.6	1.09883	0	0
8447	3	metal4	320.07	359.6	1.09873	0	0.00246521
8448	1	metal6	320.07	329.6	1.09924	0	0
8449	2	metal7	320.07	329.6	1.09932	0	0
8450	0	metal5	320.07	329.6	1.09916	0	0
8451	3	metal4	320.07	329.6	1.09908	0	0
8452	1	metal6	320.07	299.6	1.0993	0	0
8453	2	metal7	320.07	299.6	1.09936	0	0
8454	0	metal5	320.07	299.6	1.09924	0	0
8455	3	metal4	320.07	299.6	1.09918	0	0.00323591
8456	1	metal6	320.07	269.6	1.09949	0	0
8457	2	metal7	320.07	269.6	1.09954	0	0
8458	0	metal5	320.07	269.6	1.09945	0	0
8459	3	metal4	320.07	269.6	1.0994	0	0
8460	1	metal6	320.07	239.6	1.09957	0	0
8461	2	metal7	320.07	239.6	1.09961	0	0
8462	0	metal5	320.07	239.6	1.09953	0	0
8463	3	metal4	320.07	239.6	1.09948	0	0.00106473
8464	1	metal6	320.07	209.6	1.0996	0	0
8465	2	metal7	320.07	209.6	1.09964	0	0
8466	0	metal5	320.07	209.6	1.09957	0	0
8467	3	metal4	320.07	209.6	1.09953	0	0
8468	1	metal6	320.07	179.6	1.09958	0	0
8469	2	metal7	320.07	179.6	1.09962	0	0
8470	0	metal5	320.07	179.6	1.09953	0	0
8471	3	metal4	320.07	179.6	1.09948	0	0.00302008
8472	1	metal6	320.07	149.6	1.09962	0	0
8473	2	metal7	320.07	149.6	1.09965	0	0
8474	0	metal5	320.07	149.6	1.09959	0	0
8475	3	metal4	320.07	149.6	1.09956	0	0
8476	1	metal6	320.07	119.6	1.0996	0	0
8477	2	metal7	320.07	119.6	1.09962	0	0
8478	0	metal5	320.07	119.6	1.09957	0	0
8479	3	metal4	320.07	119.6	1.09954	0	0.00228073
8480	1	metal6	320.07	89.6	1.09973	0	0
8481	2	metal7	320.07	89.6	1.09977	0	0
8482	0	metal5	320.07	89.6	1.09969	0	0
8483	3	metal4	320.07	89.6	1.09965	0	0
8484	1	metal6	320.07	59.6	1.09974	0	0
8485	2	metal7	320.07	59.6	1.09979	0	0
8486	0	metal5	320.07	59.6	1.09969	0	0
8487	3	metal4	320.07	59.6	1.09964	0	0.00228073
8488	1	metal6	320.07	29.6	1.09976	0	0
8489	2	metal7	320.07	29.6	1.09981	0	0
8490	0	metal5	320.07	29.6	1.09972	0	0
8491	3	metal4	320.07	29.6	1.09968	0	0
8492	1	metal6	320.07	18.47	1.09973	0	0
8493	2	metal7	320.07	18.47	1.09977	0	0
8494	0	metal5	320.07	18.47	1.09969	0	0
8495	3	metal4	320.07	18.47	1.09966	0	0.0020918
8496	1	metal6	264.07	1079.6	1.0998	0	0
8497	2	metal7	264.07	1079.6	1.09981	0	0
8498	0	metal5	264.07	1079.6	1.09978	0	0
8499	3	metal4	264.07	1079.6	1.09977	0	0
8500	1	metal6	264.07	1049.6	1.09977	0	0
8501	2	metal7	264.07	1049.6	1.09979	0	0
8502	0	metal5	264.07	1049.6	1.09975	0	0
8503	3	metal4	264.07	1049.6	1.09974	0	0
8504	1	metal6	264.07	1019.6	1.0997	0	0
8505	2	metal7	264.07	1019.6	1.09973	0	0
8506	0	metal5	264.07	1019.6	1.09967	0	0
8507	3	metal4	264.07	1019.6	1.09964	0	0
8508	1	metal6	264.07	989.6	1.09946	0	0
8509	2	metal7	264.07	989.6	1.09946	0	0
8510	0	metal5	264.07	989.6	1.09945	0	0
8511	3	metal4	264.07	989.6	1.09945	0	0
8512	1	metal6	264.07	959.6	1.09931	0	0
8513	2	metal7	264.07	959.6	1.09933	0	0
8514	0	metal5	264.07	959.6	1.09929	0	0
8515	3	metal4	264.07	959.6	1.09927	0	0
8516	1	metal6	264.07	929.6	1.09915	0	0
8517	2	metal7	264.07	929.6	1.09921	0	0
8518	0	metal5	264.07	929.6	1.09908	0	0
8519	3	metal4	264.07	929.6	1.09902	0	0
8520	1	metal6	264.07	899.6	1.09871	0	0
8521	2	metal7	264.07	899.6	1.09877	0	0
8522	0	metal5	264.07	899.6	1.09864	0	0
8523	3	metal4	264.07	899.6	1.09857	0	0.00526544
8524	1	metal6	264.07	869.6	1.09859	0	0
8525	2	metal7	264.07	869.6	1.09868	0	0
8526	0	metal5	264.07	869.6	1.0985	0	0
8527	3	metal4	264.07	869.6	1.09841	0	0
8528	1	metal6	264.07	839.6	1.09821	0	0
8529	2	metal7	264.07	839.6	1.09832	0	0
