layer	ix	iy	x_um	y_um	i_soft_A	i_hard_A	i_total_A	v_V	is_vsrc
metal1	9	113	376.07	330.4	0.000512621	0	0.000512621	1.09572	0
metal1	10	113	432.07	330.4	0.000512621	0	0.000512621	1.09545	0
metal1	11	113	488.07	330.4	0.000663806	0	0.000663806	1.09529	0
metal1	12	113	544.07	330.4	0.000652371	0	0.000652371	1.09526	0
metal1	13	113	600.07	330.4	0.000652371	0	0.000652371	1.09534	0
metal1	14	113	656.07	330.4	0.0005045	0	0.0005045	1.09553	0
metal1	15	113	712.07	330.4	0.000248216	0	0.000248216	1.09583	0
metal1	16	113	768.07	330.4	0.000525178	0	0.000525178	1.0962	0
metal1	17	113	824.07	330.4	0.000608832	0	0.000608832	1.09667	0
metal1	18	113	880.07	330.4	0.000508004	0	0.000508004	1.09724	0
metal1	19	113	936.07	330.4	0.000508004	0	0.000508004	1.0979	0
metal1	20	113	992.07	330.4	0.000227163	0	0.000227163	1.09864	0
metal1	21	113	1048.07	330.4	0	0	0	1.09942	0
metal1	22	113	1086.21	330.4	0	0	0	1.09999	0
metal1	0	114	14.095	333.2	8.00756e-05	0	8.00756e-05	1.09995	0
metal1	1	114	40.07	333.2	0.000139792	0	0.000139792	1.09951	0
metal1	2	114	96.07	333.2	0.000182173	0	0.000182173	1.09853	0
metal1	3	114	108.455	333.2	0.000108211	0	0.000108211	1.09835	0
metal1	4	114	109.295	333.2	0.000272565	0	0.000272565	1.09833	0
metal1	5	114	152.07	333.2	0.000474627	0	0.000474627	1.09774	0
metal1	6	114	208.07	333.2	0.000512621	0	0.000512621	1.09706	0
metal1	7	114	264.07	333.2	0.000512621	0	0.000512621	1.09649	0
metal1	8	114	320.07	333.2	0.000512621	0	0.000512621	1.09601	0
metal1	9	114	376.07	333.2	0.000512621	0	0.000512621	1.09565	0
metal1	10	114	432.07	333.2	0.000512621	0	0.000512621	1.09539	0
metal1	11	114	488.07	333.2	0.000663806	0	0.000663806	1.09522	0
metal1	12	114	544.07	333.2	0.000652371	0	0.000652371	1.09519	0
metal1	13	114	600.07	333.2	0.000652371	0	0.000652371	1.09527	0
metal1	14	114	656.07	333.2	0.000574556	0	0.000574556	1.09547	0
metal1	15	114	712.07	333.2	0.000391125	0	0.000391125	1.09578	0
metal1	16	114	768.07	333.2	0.000534103	0	0.000534103	1.09615	0
metal1	17	114	824.07	333.2	0.000624158	0	0.000624158	1.09662	0
metal1	18	114	880.07	333.2	0.000609163	0	0.000609163	1.09721	0
metal1	19	114	936.07	333.2	0.000434659	0	0.000434659	1.09788	0
metal1	20	114	992.07	333.2	0.000187534	0	0.000187534	1.09862	0
metal1	21	114	1048.07	333.2	0	0	0	1.09939	0
metal1	22	114	1086.21	333.2	0	0	0	1.09996	0
metal1	0	115	14.095	336	0.000126426	0	0.000126426	1.09992	0
metal1	1	115	40.07	336	0.000206021	0	0.000206021	1.09948	0
metal1	2	115	96.07	336	0.000236784	0	0.000236784	1.0985	0
metal1	3	115	108.455	336	0.000108211	0	0.000108211	1.09831	0
metal1	4	115	109.295	336	0.000272565	0	0.000272565	1.0983	0
metal1	5	115	152.07	336	0.000474627	0	0.000474627	1.09769	0
metal1	6	115	208.07	336	0.000512621	0	0.000512621	1.09701	0
metal1	7	115	264.07	336	0.000512621	0	0.000512621	1.09643	0
metal1	8	115	320.07	336	0.000512621	0	0.000512621	1.09595	0
metal1	9	115	376.07	336	0.000512621	0	0.000512621	1.09558	0
metal1	10	115	432.07	336	0.000512621	0	0.000512621	1.09532	0
metal1	11	115	488.07	336	0.000663806	0	0.000663806	1.09516	0
metal1	12	115	544.07	336	0.000652371	0	0.000652371	1.09512	0
metal1	13	115	600.07	336	0.000652371	0	0.000652371	1.09521	0
metal1	14	115	656.07	336	0.000574556	0	0.000574556	1.09542	0
metal1	15	115	712.07	336	0.000391125	0	0.000391125	1.09574	0
metal1	16	115	768.07	336	0.000534103	0	0.000534103	1.09611	0
metal1	17	115	824.07	336	0.000609732	0	0.000609732	1.09658	0
metal1	18	115	880.07	336	0.000461918	0	0.000461918	1.09717	0
metal1	19	115	936.07	336	0.00018619	0	0.00018619	1.09786	0
metal1	20	115	992.07	336	7.92914e-05	0	7.92914e-05	1.09861	0
metal1	21	115	1048.07	336	0	0	0	1.09937	0
metal1	22	115	1086.21	336	0	0	0	1.09994	0
metal1	0	116	14.095	338.8	0.000126426	0	0.000126426	1.0999	0
metal1	1	116	40.07	338.8	0.000206021	0	0.000206021	1.09947	0
metal1	2	116	96.07	338.8	0.000236784	0	0.000236784	1.09846	0
metal1	3	116	108.455	338.8	0.000108211	0	0.000108211	1.09828	0
metal1	4	116	109.295	338.8	0.000272565	0	0.000272565	1.09827	0
metal1	5	116	152.07	338.8	0.000474627	0	0.000474627	1.09765	0
metal1	6	116	208.07	338.8	0.000512621	0	0.000512621	1.09696	0
metal1	7	116	264.07	338.8	0.000512621	0	0.000512621	1.09637	0
metal1	8	116	320.07	338.8	0.000512621	0	0.000512621	1.0959	0
metal1	9	116	376.07	338.8	0.000512621	0	0.000512621	1.09553	0
metal1	10	116	432.07	338.8	0.000512621	0	0.000512621	1.09527	0
metal1	11	116	488.07	338.8	0.000663806	0	0.000663806	1.0951	0
metal1	12	116	544.07	338.8	0.000652371	0	0.000652371	1.09507	0
metal1	13	116	600.07	338.8	0.000652371	0	0.000652371	1.09516	0
metal1	14	116	656.07	338.8	0.000574556	0	0.000574556	1.09537	0
metal1	15	116	712.07	338.8	0.000391125	0	0.000391125	1.0957	0
metal1	16	116	768.07	338.8	0.000534103	0	0.000534103	1.09607	0
metal1	17	116	824.07	338.8	0.000609732	0	0.000609732	1.09655	0
metal1	18	116	880.07	338.8	0.000461918	0	0.000461918	1.09715	0
metal1	19	116	936.07	338.8	0.00018619	0	0.00018619	1.09785	0
metal1	20	116	992.07	338.8	7.92914e-05	0	7.92914e-05	1.0986	0
metal1	21	116	1048.07	338.8	0.000144085	0	0.000144085	1.09936	0
metal1	22	116	1086.21	338.8	7.45239e-05	0	7.45239e-05	1.09992	0
metal1	0	117	14.095	341.6	0.000126426	0	0.000126426	1.09989	0
metal1	1	117	40.07	341.6	0.000206021	0	0.000206021	1.09945	0
metal1	2	117	96.07	341.6	0.000236784	0	0.000236784	1.09844	0
metal1	3	117	108.455	341.6	0.000108211	0	0.000108211	1.09826	0
metal1	4	117	109.295	341.6	0.000272565	0	0.000272565	1.09824	0
metal1	5	117	152.07	341.6	0.000474627	0	0.000474627	1.09761	0
metal1	6	117	208.07	341.6	0.000512621	0	0.000512621	1.09692	0
metal1	7	117	264.07	341.6	0.000512621	0	0.000512621	1.09633	0
metal1	8	117	320.07	341.6	0.000512621	0	0.000512621	1.09585	0
metal1	9	117	376.07	341.6	0.000512621	0	0.000512621	1.09548	0
metal1	10	117	432.07	341.6	0.000512621	0	0.000512621	1.09521	0
metal1	11	117	488.07	341.6	0.000663806	0	0.000663806	1.09505	0
metal1	12	117	544.07	341.6	0.000652371	0	0.000652371	1.09502	0
metal1	13	117	600.07	341.6	0.000652371	0	0.000652371	1.09511	0
metal1	14	117	656.07	341.6	0.000574556	0	0.000574556	1.09533	0
metal1	15	117	712.07	341.6	0.000391125	0	0.000391125	1.09566	0
metal1	16	117	768.07	341.6	0.000534103	0	0.000534103	1.09604	0
metal1	17	117	824.07	341.6	0.000609732	0	0.000609732	1.09653	0
metal1	18	117	880.07	341.6	0.000461918	0	0.000461918	1.09713	0
metal1	19	117	936.07	341.6	0.00018619	0	0.00018619	1.09784	0
metal1	20	117	992.07	341.6	7.92914e-05	0	7.92914e-05	1.09859	0
metal1	21	117	1048.07	341.6	0.000151884	0	0.000151884	1.09935	0
metal1	22	117	1086.21	341.6	7.8095e-05	0	7.8095e-05	1.09991	0
metal1	0	118	14.095	344.4	0.000126426	0	0.000126426	1.09989	0
metal1	1	118	40.07	344.4	0.000206021	0	0.000206021	1.09944	0
metal1	2	118	96.07	344.4	0.000236784	0	0.000236784	1.09841	0
metal1	3	118	108.455	344.4	0.000108211	0	0.000108211	1.09823	0
metal1	4	118	109.295	344.4	0.000272565	0	0.000272565	1.09822	0
metal1	5	118	152.07	344.4	0.000474627	0	0.000474627	1.09758	0
metal1	6	118	208.07	344.4	0.000512621	0	0.000512621	1.09688	0
metal1	7	118	264.07	344.4	0.000512621	0	0.000512621	1.09629	0
metal1	8	118	320.07	344.4	0.000512621	0	0.000512621	1.0958	0
metal1	9	118	376.07	344.4	0.000512621	0	0.000512621	1.09543	0
metal1	10	118	432.07	344.4	0.000512621	0	0.000512621	1.09517	0
metal1	11	118	488.07	344.4	0.000663806	0	0.000663806	1.095	0
metal1	12	118	544.07	344.4	0.000652371	0	0.000652371	1.09498	0
metal1	13	118	600.07	344.4	0.000652371	0	0.000652371	1.09508	0
metal1	14	118	656.07	344.4	0.000574556	0	0.000574556	1.0953	0
metal1	15	118	712.07	344.4	0.000391125	0	0.000391125	1.09564	0
metal1	16	118	768.07	344.4	0.000534103	0	0.000534103	1.09602	0
metal1	17	118	824.07	344.4	0.000609732	0	0.000609732	1.09651	0
metal1	18	118	880.07	344.4	0.000461918	0	0.000461918	1.09712	0
metal1	19	118	936.07	344.4	0.00018619	0	0.00018619	1.09783	0
metal1	20	118	992.07	344.4	7.92914e-05	0	7.92914e-05	1.09858	0
metal1	21	118	1048.07	344.4	0.000151884	0	0.000151884	1.09934	0
metal1	22	118	1086.21	344.4	7.8095e-05	0	7.8095e-05	1.0999	0
metal1	0	119	14.095	347.2	0.000126426	0	0.000126426	1.09989	0
metal1	1	119	40.07	347.2	0.000206021	0	0.000206021	1.09944	0
metal1	2	119	96.07	347.2	0.000236784	0	0.000236784	1.0984	0
metal1	3	119	108.455	347.2	0.000108211	0	0.000108211	1.09821	0
metal1	4	119	109.295	347.2	0.000272565	0	0.000272565	1.0982	0
metal1	5	119	152.07	347.2	0.000474627	0	0.000474627	1.09756	0
metal1	6	119	208.07	347.2	0.000512621	0	0.000512621	1.09685	0
metal1	7	119	264.07	347.2	0.000512621	0	0.000512621	1.09625	0
metal1	8	119	320.07	347.2	0.000512621	0	0.000512621	1.09576	0
metal1	9	119	376.07	347.2	0.000512621	0	0.000512621	1.09539	0
metal1	10	119	432.07	347.2	0.000512621	0	0.000512621	1.09513	0
metal1	11	119	488.07	347.2	0.000663806	0	0.000663806	1.09496	0
metal1	12	119	544.07	347.2	0.000652371	0	0.000652371	1.09494	0
metal1	13	119	600.07	347.2	0.000652371	0	0.000652371	1.09504	0
metal1	14	119	656.07	347.2	0.000574556	0	0.000574556	1.09527	0
metal1	15	119	712.07	347.2	0.000391125	0	0.000391125	1.09561	0
metal1	16	119	768.07	347.2	0.000534103	0	0.000534103	1.096	0
metal1	17	119	824.07	347.2	0.000609732	0	0.000609732	1.09649	0
metal1	18	119	880.07	347.2	0.000461918	0	0.000461918	1.09711	0
metal1	19	119	936.07	347.2	0.00018619	0	0.00018619	1.09782	0
metal1	20	119	992.07	347.2	7.92914e-05	0	7.92914e-05	1.09858	0
metal1	21	119	1048.07	347.2	0.000151884	0	0.000151884	1.09934	0
metal1	22	119	1086.21	347.2	7.8095e-05	0	7.8095e-05	1.09991	0
metal1	0	120	14.095	350	0.000126426	0	0.000126426	1.0999	0
metal1	1	120	40.07	350	0.000206021	0	0.000206021	1.09944	0
metal1	2	120	96.07	350	0.000236784	0	0.000236784	1.09839	0
metal1	3	120	108.455	350	0.000108211	0	0.000108211	1.0982	0
metal1	4	120	109.295	350	0.000272565	0	0.000272565	1.09818	0
metal1	5	120	152.07	350	0.000474627	0	0.000474627	1.09754	0
metal1	6	120	208.07	350	0.000512621	0	0.000512621	1.09683	0
metal1	7	120	264.07	350	0.000512621	0	0.000512621	1.09622	0
metal1	8	120	320.07	350	0.000512621	0	0.000512621	1.09573	0
metal1	9	120	376.07	350	0.000512621	0	0.000512621	1.09536	0
metal1	10	120	432.07	350	0.000512621	0	0.000512621	1.0951	0
metal1	11	120	488.07	350	0.000663806	0	0.000663806	1.09493	0
metal1	12	120	544.07	350	0.000652371	0	0.000652371	1.09492	0
metal1	13	120	600.07	350	0.000652371	0	0.000652371	1.09502	0
metal1	14	120	656.07	350	0.000574556	0	0.000574556	1.09525	0
metal1	15	120	712.07	350	0.000391125	0	0.000391125	1.09559	0
metal1	16	120	768.07	350	0.000534103	0	0.000534103	1.09599	0
metal1	17	120	824.07	350	0.000609732	0	0.000609732	1.09649	0
metal1	18	120	880.07	350	0.000461918	0	0.000461918	1.09711	0
metal1	19	120	936.07	350	0.00018619	0	0.00018619	1.09782	0
metal1	20	120	992.07	350	7.92914e-05	0	7.92914e-05	1.09858	0
metal1	21	120	1048.07	350	0.000151884	0	0.000151884	1.09935	0
metal1	22	120	1086.21	350	7.8095e-05	0	7.8095e-05	1.09992	0
metal1	0	121	14.095	352.8	0.000126426	0	0.000126426	1.09992	0
metal1	1	121	40.07	352.8	0.000206021	0	0.000206021	1.09944	0
metal1	2	121	96.07	352.8	0.000236784	0	0.000236784	1.09838	0
metal1	3	121	108.455	352.8	0.000108211	0	0.000108211	1.09819	0
metal1	4	121	109.295	352.8	0.000272565	0	0.000272565	1.09817	0
metal1	5	121	152.07	352.8	0.000474627	0	0.000474627	1.09753	0
metal1	6	121	208.07	352.8	0.000512621	0	0.000512621	1.09681	0
metal1	7	121	264.07	352.8	0.000512621	0	0.000512621	1.0962	0
metal1	8	121	320.07	352.8	0.000512621	0	0.000512621	1.09571	0
metal1	9	121	376.07	352.8	0.000512621	0	0.000512621	1.09533	0
metal1	10	121	432.07	352.8	0.000512621	0	0.000512621	1.09507	0
metal1	11	121	488.07	352.8	0.000663806	0	0.000663806	1.09491	0
metal1	12	121	544.07	352.8	0.000652371	0	0.000652371	1.0949	0
metal1	13	121	600.07	352.8	0.000652371	0	0.000652371	1.095	0
metal1	14	121	656.07	352.8	0.000574556	0	0.000574556	1.09524	0
metal1	15	121	712.07	352.8	0.000391125	0	0.000391125	1.09558	0
metal1	16	121	768.07	352.8	0.000534103	0	0.000534103	1.09598	0
metal1	17	121	824.07	352.8	0.000609732	0	0.000609732	1.09649	0
metal1	18	121	880.07	352.8	0.000461918	0	0.000461918	1.09711	0
metal1	19	121	936.07	352.8	0.00018619	0	0.00018619	1.09783	0
metal1	20	121	992.07	352.8	7.92914e-05	0	7.92914e-05	1.09859	0
metal1	21	121	1048.07	352.8	0.000151884	0	0.000151884	1.09936	0
metal1	22	121	1086.21	352.8	7.8095e-05	0	7.8095e-05	1.09993	0
metal1	0	122	14.095	355.6	0.000126426	0	0.000126426	1.09995	0
metal1	1	122	40.07	355.6	0.000206021	0	0.000206021	1.09945	0
metal1	2	122	96.07	355.6	0.000236784	0	0.000236784	1.09838	0
metal1	3	122	108.455	355.6	0.000108211	0	0.000108211	1.09818	0
metal1	4	122	109.295	355.6	0.000272565	0	0.000272565	1.09816	0
metal1	5	122	152.07	355.6	0.000474627	0	0.000474627	1.09752	0
metal1	6	122	208.07	355.6	0.000512621	0	0.000512621	1.0968	0
metal1	7	122	264.07	355.6	0.000512621	0	0.000512621	1.09618	0
metal1	8	122	320.07	355.6	0.000512621	0	0.000512621	1.09569	0
metal1	9	122	376.07	355.6	0.000512621	0	0.000512621	1.09531	0
metal1	10	122	432.07	355.6	0.000512621	0	0.000512621	1.09505	0
metal1	11	122	488.07	355.6	0.000663806	0	0.000663806	1.0949	0
metal1	12	122	544.07	355.6	0.000652371	0	0.000652371	1.09488	0
metal1	13	122	600.07	355.6	0.000652371	0	0.000652371	1.095	0
metal1	14	122	656.07	355.6	0.000574556	0	0.000574556	1.09523	0
metal1	15	122	712.07	355.6	0.000391125	0	0.000391125	1.09557	0
metal1	16	122	768.07	355.6	0.000534103	0	0.000534103	1.09599	0
metal1	17	122	824.07	355.6	0.000609732	0	0.000609732	1.0965	0
metal1	18	122	880.07	355.6	0.000461918	0	0.000461918	1.09712	0
metal1	19	122	936.07	355.6	0.00018619	0	0.00018619	1.09783	0
metal1	20	122	992.07	355.6	7.92914e-05	0	7.92914e-05	1.09859	0
metal1	21	122	1048.07	355.6	0.000151884	0	0.000151884	1.09938	0
metal1	22	122	1086.21	355.6	7.8095e-05	0	7.8095e-05	1.09996	0
metal1	0	123	14.095	358.4	0.000126426	0	0.000126426	1.09998	0
metal1	1	123	40.07	358.4	0.000206021	0	0.000206021	1.09946	0
metal1	2	123	96.07	358.4	0.000236219	0	0.000236219	1.09838	0
metal1	3	123	108.455	358.4	0.000107251	0	0.000107251	1.09817	0
metal1	4	123	109.295	358.4	0.000270614	0	0.000270614	1.09816	0
metal1	5	123	152.07	358.4	0.000471671	0	0.000471671	1.09752	0
metal1	6	123	208.07	358.4	0.000509436	0	0.000509436	1.09679	0
metal1	7	123	264.07	358.4	0.000509436	0	0.000509436	1.09617	0
metal1	8	123	320.07	358.4	0.000509463	0	0.000509463	1.09567	0
metal1	9	123	376.07	358.4	0.000510115	0	0.000510115	1.09529	0
metal1	10	123	432.07	358.4	0.000510115	0	0.000510115	1.09503	0
metal1	11	123	488.07	358.4	0.000663614	0	0.000663614	1.09489	0
metal1	12	123	544.07	358.4	0.000652371	0	0.000652371	1.09488	0
metal1	13	123	600.07	358.4	0.000652371	0	0.000652371	1.09499	0
metal1	14	123	656.07	358.4	0.000574556	0	0.000574556	1.09523	0
metal1	15	123	712.07	358.4	0.000391125	0	0.000391125	1.09557	0
metal1	16	123	768.07	358.4	0.000534103	0	0.000534103	1.09599	0
metal1	17	123	824.07	358.4	0.000609732	0	0.000609732	1.09651	0
metal1	18	123	880.07	358.4	0.000461918	0	0.000461918	1.09713	0
metal1	19	123	936.07	358.4	0.00018619	0	0.00018619	1.09784	0
metal1	20	123	992.07	358.4	7.92914e-05	0	7.92914e-05	1.0986	0
metal1	21	123	1048.07	358.4	0.000151884	0	0.000151884	1.0994	0
metal1	22	123	1086.21	358.4	7.8095e-05	0	7.8095e-05	1.09999	0
metal1	0	124	14.095	361.2	0.000126426	0	0.000126426	1.09997	0
metal1	1	124	40.07	361.2	0.000206021	0	0.000206021	1.09944	0
metal1	2	124	96.07	361.2	0.000173045	0	0.000173045	1.09835	0
metal1	3	124	108.455	361.2	0	0	0	1.09813	0
metal1	4	124	109.295	361.2	0	0	0	1.09812	0
metal1	5	124	152.07	361.2	0	0	0	1.09748	0
metal1	6	124	208.07	361.2	0	0	0	1.09674	0
metal1	7	124	264.07	361.2	0	0	0	1.09611	0
metal1	8	124	320.07	361.2	2.60795e-06	0	2.60795e-06	1.09561	0
metal1	9	124	376.07	361.2	6.62182e-05	0	6.62182e-05	1.09523	0
metal1	10	124	432.07	361.2	6.62182e-05	0	6.62182e-05	1.09497	0
metal1	11	124	488.07	361.2	0.000644515	0	0.000644515	1.09482	0
metal1	12	124	544.07	361.2	0.000652371	0	0.000652371	1.09482	0
metal1	13	124	600.07	361.2	0.000652371	0	0.000652371	1.09494	0
metal1	14	124	656.07	361.2	0.000574556	0	0.000574556	1.09519	0
metal1	15	124	712.07	361.2	0.000391125	0	0.000391125	1.09553	0
metal1	16	124	768.07	361.2	0.000534103	0	0.000534103	1.09596	0
metal1	17	124	824.07	361.2	0.000609732	0	0.000609732	1.09649	0
metal1	18	124	880.07	361.2	0.000461918	0	0.000461918	1.09711	0
metal1	19	124	936.07	361.2	0.00018619	0	0.00018619	1.09783	0
metal1	20	124	992.07	361.2	7.92914e-05	0	7.92914e-05	1.09859	0
metal1	21	124	1048.07	361.2	0.000151884	0	0.000151884	1.09939	0
metal1	22	124	1086.21	361.2	7.8095e-05	0	7.8095e-05	1.09998	0
metal1	0	125	14.095	364	0.000126426	0	0.000126426	1.09993	0
metal1	1	125	40.07	364	0.000206021	0	0.000206021	1.0994	0
metal1	2	125	96.07	364	0.000173045	0	0.000173045	1.09828	0
metal1	3	125	108.455	364	0	0	0	1.09807	0
metal1	4	125	109.295	364	0	0	0	1.09806	0
metal1	5	125	152.07	364	0	0	0	1.0974	0
metal1	6	125	208.07	364	0	0	0	1.09665	0
metal1	7	125	264.07	364	0	0	0	1.09601	0
metal1	8	125	320.07	364	2.60795e-06	0	2.60795e-06	1.0955	0
metal1	9	125	376.07	364	6.62182e-05	0	6.62182e-05	1.09513	0
metal1	10	125	432.07	364	6.62182e-05	0	6.62182e-05	1.09487	0
metal1	11	125	488.07	364	0.000644515	0	0.000644515	1.09472	0
metal1	12	125	544.07	364	0.000652371	0	0.000652371	1.09472	0
metal1	13	125	600.07	364	0.000652371	0	0.000652371	1.09486	0
metal1	14	125	656.07	364	0.000574556	0	0.000574556	1.09511	0
metal1	15	125	712.07	364	0.000391125	0	0.000391125	1.09547	0
metal1	16	125	768.07	364	0.000534103	0	0.000534103	1.0959	0
metal1	17	125	824.07	364	0.000609732	0	0.000609732	1.09643	0
metal1	18	125	880.07	364	0.000461918	0	0.000461918	1.09707	0
metal1	19	125	936.07	364	0.00018619	0	0.00018619	1.0978	0
metal1	20	125	992.07	364	7.92914e-05	0	7.92914e-05	1.09858	0
metal1	21	125	1048.07	364	0.000151884	0	0.000151884	1.09937	0
metal1	22	125	1086.21	364	7.8095e-05	0	7.8095e-05	1.09995	0
metal1	0	126	14.095	366.8	0.000126426	0	0.000126426	1.0999	0
metal1	1	126	40.07	366.8	0.000206021	0	0.000206021	1.09937	0
metal1	2	126	96.07	366.8	0.000173045	0	0.000173045	1.09822	0
metal1	3	126	108.455	366.8	0	0	0	1.09801	0
metal1	4	126	109.295	366.8	0	0	0	1.098	0
metal1	5	126	152.07	366.8	0	0	0	1.09732	0
metal1	6	126	208.07	366.8	0	0	0	1.09656	0
metal1	7	126	264.07	366.8	0	0	0	1.09591	0
metal1	8	126	320.07	366.8	2.60795e-06	0	2.60795e-06	1.0954	0
metal1	9	126	376.07	366.8	6.62182e-05	0	6.62182e-05	1.09503	0
metal1	10	126	432.07	366.8	6.62182e-05	0	6.62182e-05	1.09477	0
metal1	11	126	488.07	366.8	0.000644515	0	0.000644515	1.09462	0
metal1	12	126	544.07	366.8	0.000652371	0	0.000652371	1.09463	0
metal1	13	126	600.07	366.8	0.000652371	0	0.000652371	1.09478	0
metal1	14	126	656.07	366.8	0.000574556	0	0.000574556	1.09505	0
metal1	15	126	712.07	366.8	0.000391125	0	0.000391125	1.09541	0
metal1	16	126	768.07	366.8	0.000534103	0	0.000534103	1.09585	0
metal1	17	126	824.07	366.8	0.000609732	0	0.000609732	1.09639	0
metal1	18	126	880.07	366.8	0.000461918	0	0.000461918	1.09704	0
metal1	19	126	936.07	366.8	0.00018619	0	0.00018619	1.09778	0
metal1	20	126	992.07	366.8	7.92914e-05	0	7.92914e-05	1.09856	0
metal1	21	126	1048.07	366.8	0.000151884	0	0.000151884	1.09935	0
metal1	22	126	1086.21	366.8	7.8095e-05	0	7.8095e-05	1.09993	0
metal1	0	127	14.095	369.6	0.000126426	0	0.000126426	1.09988	0
metal1	1	127	40.07	369.6	0.000206021	0	0.000206021	1.09934	0
metal1	2	127	96.07	369.6	0.000173045	0	0.000173045	1.09816	0
metal1	3	127	108.455	369.6	0	0	0	1.09796	0
metal1	4	127	109.295	369.6	0	0	0	1.09794	0
metal1	5	127	152.07	369.6	0	0	0	1.09725	0
metal1	6	127	208.07	369.6	0	0	0	1.09647	0
metal1	7	127	264.07	369.6	0	0	0	1.09581	0
metal1	8	127	320.07	369.6	2.60795e-06	0	2.60795e-06	1.09529	0
metal1	9	127	376.07	369.6	6.62182e-05	0	6.62182e-05	1.09493	0
metal1	10	127	432.07	369.6	6.62182e-05	0	6.62182e-05	1.09468	0
metal1	11	127	488.07	369.6	0.000644515	0	0.000644515	1.09453	0
metal1	12	127	544.07	369.6	0.000652371	0	0.000652371	1.09455	0
metal1	13	127	600.07	369.6	0.000652371	0	0.000652371	1.09471	0
metal1	14	127	656.07	369.6	0.000574556	0	0.000574556	1.09499	0
metal1	15	127	712.07	369.6	0.000391125	0	0.000391125	1.09536	0
metal1	16	127	768.07	369.6	0.000534103	0	0.000534103	1.09581	0
metal1	17	127	824.07	369.6	0.000609732	0	0.000609732	1.09635	0
metal1	18	127	880.07	369.6	0.000461918	0	0.000461918	1.09701	0
metal1	19	127	936.07	369.6	0.00018619	0	0.00018619	1.09776	0
metal1	20	127	992.07	369.6	7.92914e-05	0	7.92914e-05	1.09854	0
metal1	21	127	1048.07	369.6	0.000151884	0	0.000151884	1.09933	0
metal1	22	127	1086.21	369.6	7.8095e-05	0	7.8095e-05	1.09991	0
metal1	0	128	14.095	372.4	0.000126426	0	0.000126426	1.09987	0
metal1	1	128	40.07	372.4	0.000206021	0	0.000206021	1.09931	0
metal1	2	128	96.07	372.4	0.000173045	0	0.000173045	1.0981	0
metal1	3	128	108.455	372.4	0	0	0	1.0979	0
metal1	4	128	109.295	372.4	0	0	0	1.09789	0
metal1	5	128	152.07	372.4	0	0	0	1.09718	0
metal1	6	128	208.07	372.4	0	0	0	1.09638	0
metal1	7	128	264.07	372.4	0	0	0	1.09572	0
metal1	8	128	320.07	372.4	2.60795e-06	0	2.60795e-06	1.09519	0
metal1	9	128	376.07	372.4	6.62182e-05	0	6.62182e-05	1.09483	0
metal1	10	128	432.07	372.4	6.62182e-05	0	6.62182e-05	1.09458	0
metal1	11	128	488.07	372.4	0.000611326	0	0.000611326	1.09444	0
metal1	12	128	544.07	372.4	0.00069565	0	0.00069565	1.09448	0
metal1	13	128	600.07	372.4	0.000639241	0	0.000639241	1.09465	0
metal1	14	128	656.07	372.4	0.000575747	0	0.000575747	1.09493	0
metal1	15	128	712.07	372.4	0.000420506	0	0.000420506	1.09531	0
metal1	16	128	768.07	372.4	0.000566153	0	0.000566153	1.09577	0
metal1	17	128	824.07	372.4	0.00063606	0	0.00063606	1.09631	0
metal1	18	128	880.07	372.4	0.000461918	0	0.000461918	1.09698	0
metal1	19	128	936.07	372.4	0.00018619	0	0.00018619	1.09774	0
metal1	20	128	992.07	372.4	7.92914e-05	0	7.92914e-05	1.09853	0
metal1	21	128	1048.07	372.4	0.000151884	0	0.000151884	1.09932	0
metal1	22	128	1086.21	372.4	7.8095e-05	0	7.8095e-05	1.0999	0
metal1	0	129	14.095	375.2	0.000126426	0	0.000126426	1.09986	0
metal1	1	129	40.07	375.2	0.000206021	0	0.000206021	1.09929	0
metal1	2	129	96.07	375.2	0.000173045	0	0.000173045	1.09805	0
metal1	3	129	108.455	375.2	0	0	0	1.09785	0
metal1	4	129	109.295	375.2	0	0	0	1.09784	0
metal1	5	129	152.07	375.2	0	0	0	1.09711	0
metal1	6	129	208.07	375.2	0	0	0	1.0963	0
metal1	7	129	264.07	375.2	0	0	0	1.09562	0
metal1	8	129	320.07	375.2	2.60795e-06	0	2.60795e-06	1.09509	0
metal1	9	129	376.07	375.2	6.62182e-05	0	6.62182e-05	1.09474	0
metal1	10	129	432.07	375.2	6.62182e-05	0	6.62182e-05	1.09449	0
