net	sig_type	shape_kind	layer	llx_um	lly_um	urx_um	ury_um	cx_um	cy_um
VDD	POWER	via	?	151.85	677.515	152.29	677.685	152.07	677.6
VDD	POWER	via	?	151.83	674.73	152.31	674.87	152.07	674.8
VDD	POWER	via	?	151.84	674.73	152.3	674.87	152.07	674.8
VDD	POWER	via	?	151.85	674.715	152.29	674.885	152.07	674.8
VDD	POWER	via	?	151.83	671.93	152.31	672.07	152.07	672
VDD	POWER	via	?	151.84	671.93	152.3	672.07	152.07	672
VDD	POWER	via	?	151.85	671.915	152.29	672.085	152.07	672
VDD	POWER	via	?	151.83	669.13	152.31	669.27	152.07	669.2
VDD	POWER	via	?	151.84	669.13	152.3	669.27	152.07	669.2
VDD	POWER	via	?	151.85	669.115	152.29	669.285	152.07	669.2
VDD	POWER	via	?	151.83	666.33	152.31	666.47	152.07	666.4
VDD	POWER	via	?	151.84	666.33	152.3	666.47	152.07	666.4
VDD	POWER	via	?	151.85	666.315	152.29	666.485	152.07	666.4
VDD	POWER	via	?	151.83	663.53	152.31	663.67	152.07	663.6
VDD	POWER	via	?	151.84	663.53	152.3	663.67	152.07	663.6
VDD	POWER	via	?	151.85	663.515	152.29	663.685	152.07	663.6
VDD	POWER	via	?	151.83	660.73	152.31	660.87	152.07	660.8
VDD	POWER	via	?	151.84	660.73	152.3	660.87	152.07	660.8
VDD	POWER	via	?	151.85	660.715	152.29	660.885	152.07	660.8
VDD	POWER	via	?	151.83	657.93	152.31	658.07	152.07	658
VDD	POWER	via	?	151.84	657.93	152.3	658.07	152.07	658
VDD	POWER	via	?	151.85	657.915	152.29	658.085	152.07	658
VDD	POWER	via	?	151.83	655.13	152.31	655.27	152.07	655.2
VDD	POWER	via	?	151.84	655.13	152.3	655.27	152.07	655.2
VDD	POWER	via	?	151.85	655.115	152.29	655.285	152.07	655.2
VDD	POWER	via	?	151.83	652.33	152.31	652.47	152.07	652.4
VDD	POWER	via	?	151.84	652.33	152.3	652.47	152.07	652.4
VDD	POWER	via	?	151.85	652.315	152.29	652.485	152.07	652.4
VDD	POWER	via	?	151.83	649.53	152.31	649.67	152.07	649.6
VDD	POWER	via	?	151.84	649.53	152.3	649.67	152.07	649.6
VDD	POWER	via	?	151.85	649.515	152.29	649.685	152.07	649.6
VDD	POWER	via	?	151.83	646.73	152.31	646.87	152.07	646.8
VDD	POWER	via	?	151.84	646.73	152.3	646.87	152.07	646.8
VDD	POWER	via	?	151.85	646.715	152.29	646.885	152.07	646.8
VDD	POWER	via	?	151.83	643.93	152.31	644.07	152.07	644
VDD	POWER	via	?	151.84	643.93	152.3	644.07	152.07	644
VDD	POWER	via	?	151.85	643.915	152.29	644.085	152.07	644
VDD	POWER	via	?	151.83	641.13	152.31	641.27	152.07	641.2
VDD	POWER	via	?	151.84	641.13	152.3	641.27	152.07	641.2
VDD	POWER	via	?	151.85	641.115	152.29	641.285	152.07	641.2
VDD	POWER	via	?	151.83	638.33	152.31	638.47	152.07	638.4
VDD	POWER	via	?	151.84	638.33	152.3	638.47	152.07	638.4
VDD	POWER	via	?	151.85	638.315	152.29	638.485	152.07	638.4
VDD	POWER	via	?	151.83	635.53	152.31	635.67	152.07	635.6
VDD	POWER	via	?	151.84	635.53	152.3	635.67	152.07	635.6
VDD	POWER	via	?	151.85	635.515	152.29	635.685	152.07	635.6
VDD	POWER	via	?	151.83	632.73	152.31	632.87	152.07	632.8
VDD	POWER	via	?	151.84	632.73	152.3	632.87	152.07	632.8
VDD	POWER	via	?	151.85	632.715	152.29	632.885	152.07	632.8
VDD	POWER	via	?	151.83	629.93	152.31	630.07	152.07	630
VDD	POWER	via	?	151.84	629.93	152.3	630.07	152.07	630
VDD	POWER	via	?	151.85	629.915	152.29	630.085	152.07	630
VDD	POWER	via	?	151.83	627.13	152.31	627.27	152.07	627.2
VDD	POWER	via	?	151.84	627.13	152.3	627.27	152.07	627.2
VDD	POWER	via	?	151.85	627.115	152.29	627.285	152.07	627.2
VDD	POWER	via	?	151.83	624.33	152.31	624.47	152.07	624.4
VDD	POWER	via	?	151.84	624.33	152.3	624.47	152.07	624.4
VDD	POWER	via	?	151.85	624.315	152.29	624.485	152.07	624.4
VDD	POWER	via	?	151.83	621.53	152.31	621.67	152.07	621.6
VDD	POWER	via	?	151.84	621.53	152.3	621.67	152.07	621.6
VDD	POWER	via	?	151.85	621.515	152.29	621.685	152.07	621.6
VDD	POWER	via	?	151.83	618.73	152.31	618.87	152.07	618.8
VDD	POWER	via	?	151.84	618.73	152.3	618.87	152.07	618.8
VDD	POWER	via	?	151.85	618.715	152.29	618.885	152.07	618.8
VDD	POWER	via	?	151.83	615.93	152.31	616.07	152.07	616
VDD	POWER	via	?	151.84	615.93	152.3	616.07	152.07	616
VDD	POWER	via	?	151.85	615.915	152.29	616.085	152.07	616
VDD	POWER	via	?	151.83	613.13	152.31	613.27	152.07	613.2
VDD	POWER	via	?	151.84	613.13	152.3	613.27	152.07	613.2
VDD	POWER	via	?	151.85	613.115	152.29	613.285	152.07	613.2
VDD	POWER	via	?	151.83	610.33	152.31	610.47	152.07	610.4
VDD	POWER	via	?	151.84	610.33	152.3	610.47	152.07	610.4
VDD	POWER	via	?	151.85	610.315	152.29	610.485	152.07	610.4
VDD	POWER	via	?	151.83	607.53	152.31	607.67	152.07	607.6
VDD	POWER	via	?	151.84	607.53	152.3	607.67	152.07	607.6
VDD	POWER	via	?	151.85	607.515	152.29	607.685	152.07	607.6
VDD	POWER	via	?	151.83	604.73	152.31	604.87	152.07	604.8
VDD	POWER	via	?	151.84	604.73	152.3	604.87	152.07	604.8
VDD	POWER	via	?	151.85	604.715	152.29	604.885	152.07	604.8
VDD	POWER	via	?	151.83	601.93	152.31	602.07	152.07	602
VDD	POWER	via	?	151.84	601.93	152.3	602.07	152.07	602
VDD	POWER	via	?	151.85	601.915	152.29	602.085	152.07	602
VDD	POWER	via	?	151.83	599.13	152.31	599.27	152.07	599.2
VDD	POWER	via	?	151.84	599.13	152.3	599.27	152.07	599.2
VDD	POWER	via	?	151.85	599.115	152.29	599.285	152.07	599.2
VDD	POWER	via	?	151.83	596.33	152.31	596.47	152.07	596.4
VDD	POWER	via	?	151.84	596.33	152.3	596.47	152.07	596.4
VDD	POWER	via	?	151.85	596.315	152.29	596.485	152.07	596.4
VDD	POWER	via	?	151.83	593.53	152.31	593.67	152.07	593.6
VDD	POWER	via	?	151.84	593.53	152.3	593.67	152.07	593.6
VDD	POWER	via	?	151.85	593.515	152.29	593.685	152.07	593.6
VDD	POWER	via	?	151.83	590.73	152.31	590.87	152.07	590.8
VDD	POWER	via	?	151.84	590.73	152.3	590.87	152.07	590.8
VDD	POWER	via	?	151.85	590.715	152.29	590.885	152.07	590.8
VDD	POWER	via	?	151.83	587.93	152.31	588.07	152.07	588
VDD	POWER	via	?	151.84	587.93	152.3	588.07	152.07	588
VDD	POWER	via	?	151.85	587.915	152.29	588.085	152.07	588
VDD	POWER	via	?	151.83	585.13	152.31	585.27	152.07	585.2
VDD	POWER	via	?	151.84	585.13	152.3	585.27	152.07	585.2
VDD	POWER	via	?	151.85	585.115	152.29	585.285	152.07	585.2
VDD	POWER	via	?	151.83	582.33	152.31	582.47	152.07	582.4
VDD	POWER	via	?	151.84	582.33	152.3	582.47	152.07	582.4
VDD	POWER	via	?	151.85	582.315	152.29	582.485	152.07	582.4
VDD	POWER	via	?	151.83	579.53	152.31	579.67	152.07	579.6
VDD	POWER	via	?	151.84	579.53	152.3	579.67	152.07	579.6
VDD	POWER	via	?	151.85	579.515	152.29	579.685	152.07	579.6
VDD	POWER	via	?	151.83	576.73	152.31	576.87	152.07	576.8
VDD	POWER	via	?	151.84	576.73	152.3	576.87	152.07	576.8
VDD	POWER	via	?	151.85	576.715	152.29	576.885	152.07	576.8
VDD	POWER	via	?	151.83	573.93	152.31	574.07	152.07	574
VDD	POWER	via	?	151.84	573.93	152.3	574.07	152.07	574
VDD	POWER	via	?	151.85	573.915	152.29	574.085	152.07	574
VDD	POWER	via	?	151.83	571.13	152.31	571.27	152.07	571.2
VDD	POWER	via	?	151.84	571.13	152.3	571.27	152.07	571.2
VDD	POWER	via	?	151.85	571.115	152.29	571.285	152.07	571.2
VDD	POWER	via	?	151.83	568.33	152.31	568.47	152.07	568.4
VDD	POWER	via	?	151.84	568.33	152.3	568.47	152.07	568.4
VDD	POWER	via	?	151.85	568.315	152.29	568.485	152.07	568.4
VDD	POWER	via	?	151.83	565.53	152.31	565.67	152.07	565.6
VDD	POWER	via	?	151.84	565.53	152.3	565.67	152.07	565.6
VDD	POWER	via	?	151.85	565.515	152.29	565.685	152.07	565.6
VDD	POWER	via	?	151.83	562.73	152.31	562.87	152.07	562.8
VDD	POWER	via	?	151.84	562.73	152.3	562.87	152.07	562.8
VDD	POWER	via	?	151.85	562.715	152.29	562.885	152.07	562.8
VDD	POWER	via	?	151.83	559.93	152.31	560.07	152.07	560
VDD	POWER	via	?	151.84	559.93	152.3	560.07	152.07	560
VDD	POWER	via	?	151.85	559.915	152.29	560.085	152.07	560
VDD	POWER	via	?	151.83	557.13	152.31	557.27	152.07	557.2
VDD	POWER	via	?	151.84	557.13	152.3	557.27	152.07	557.2
VDD	POWER	via	?	151.85	557.115	152.29	557.285	152.07	557.2
VDD	POWER	via	?	151.83	554.33	152.31	554.47	152.07	554.4
VDD	POWER	via	?	151.84	554.33	152.3	554.47	152.07	554.4
VDD	POWER	via	?	151.85	554.315	152.29	554.485	152.07	554.4
VDD	POWER	via	?	151.83	551.53	152.31	551.67	152.07	551.6
VDD	POWER	via	?	151.84	551.53	152.3	551.67	152.07	551.6
VDD	POWER	via	?	151.85	551.515	152.29	551.685	152.07	551.6
VDD	POWER	via	?	151.83	548.73	152.31	548.87	152.07	548.8
VDD	POWER	via	?	151.84	548.73	152.3	548.87	152.07	548.8
VDD	POWER	via	?	151.85	548.715	152.29	548.885	152.07	548.8
VDD	POWER	via	?	151.83	545.93	152.31	546.07	152.07	546
VDD	POWER	via	?	151.84	545.93	152.3	546.07	152.07	546
VDD	POWER	via	?	151.85	545.915	152.29	546.085	152.07	546
VDD	POWER	via	?	151.83	543.13	152.31	543.27	152.07	543.2
VDD	POWER	via	?	151.84	543.13	152.3	543.27	152.07	543.2
VDD	POWER	via	?	151.85	543.115	152.29	543.285	152.07	543.2
VDD	POWER	via	?	151.83	540.33	152.31	540.47	152.07	540.4
VDD	POWER	via	?	151.84	540.33	152.3	540.47	152.07	540.4
VDD	POWER	via	?	151.85	540.315	152.29	540.485	152.07	540.4
VDD	POWER	via	?	151.83	537.53	152.31	537.67	152.07	537.6
VDD	POWER	via	?	151.84	537.53	152.3	537.67	152.07	537.6
VDD	POWER	via	?	151.85	537.515	152.29	537.685	152.07	537.6
VDD	POWER	via	?	151.83	534.73	152.31	534.87	152.07	534.8
VDD	POWER	via	?	151.84	534.73	152.3	534.87	152.07	534.8
VDD	POWER	via	?	151.85	534.715	152.29	534.885	152.07	534.8
VDD	POWER	via	?	151.83	531.93	152.31	532.07	152.07	532
VDD	POWER	via	?	151.84	531.93	152.3	532.07	152.07	532
VDD	POWER	via	?	151.85	531.915	152.29	532.085	152.07	532
VDD	POWER	via	?	151.83	529.13	152.31	529.27	152.07	529.2
VDD	POWER	via	?	151.84	529.13	152.3	529.27	152.07	529.2
VDD	POWER	via	?	151.85	529.115	152.29	529.285	152.07	529.2
VDD	POWER	via	?	151.83	526.33	152.31	526.47	152.07	526.4
VDD	POWER	via	?	151.84	526.33	152.3	526.47	152.07	526.4
VDD	POWER	via	?	151.85	526.315	152.29	526.485	152.07	526.4
VDD	POWER	via	?	151.83	523.53	152.31	523.67	152.07	523.6
VDD	POWER	via	?	151.84	523.53	152.3	523.67	152.07	523.6
VDD	POWER	via	?	151.85	523.515	152.29	523.685	152.07	523.6
VDD	POWER	via	?	151.83	520.73	152.31	520.87	152.07	520.8
VDD	POWER	via	?	151.84	520.73	152.3	520.87	152.07	520.8
VDD	POWER	via	?	151.85	520.715	152.29	520.885	152.07	520.8
VDD	POWER	via	?	151.83	517.93	152.31	518.07	152.07	518
VDD	POWER	via	?	151.84	517.93	152.3	518.07	152.07	518
VDD	POWER	via	?	151.85	517.915	152.29	518.085	152.07	518
VDD	POWER	via	?	151.83	515.13	152.31	515.27	152.07	515.2
VDD	POWER	via	?	151.84	515.13	152.3	515.27	152.07	515.2
VDD	POWER	via	?	151.85	515.115	152.29	515.285	152.07	515.2
VDD	POWER	via	?	151.83	512.33	152.31	512.47	152.07	512.4
VDD	POWER	via	?	151.84	512.33	152.3	512.47	152.07	512.4
VDD	POWER	via	?	151.85	512.315	152.29	512.485	152.07	512.4
VDD	POWER	via	?	151.83	509.53	152.31	509.67	152.07	509.6
VDD	POWER	via	?	151.84	509.53	152.3	509.67	152.07	509.6
VDD	POWER	via	?	151.85	509.515	152.29	509.685	152.07	509.6
VDD	POWER	via	?	151.83	506.73	152.31	506.87	152.07	506.8
VDD	POWER	via	?	151.84	506.73	152.3	506.87	152.07	506.8
VDD	POWER	via	?	151.85	506.715	152.29	506.885	152.07	506.8
VDD	POWER	via	?	151.83	503.93	152.31	504.07	152.07	504
VDD	POWER	via	?	151.84	503.93	152.3	504.07	152.07	504
VDD	POWER	via	?	151.85	503.915	152.29	504.085	152.07	504
VDD	POWER	via	?	151.83	501.13	152.31	501.27	152.07	501.2
VDD	POWER	via	?	151.84	501.13	152.3	501.27	152.07	501.2
VDD	POWER	via	?	151.85	501.115	152.29	501.285	152.07	501.2
VDD	POWER	via	?	151.83	498.33	152.31	498.47	152.07	498.4
VDD	POWER	via	?	151.84	498.33	152.3	498.47	152.07	498.4
VDD	POWER	via	?	151.85	498.315	152.29	498.485	152.07	498.4
VDD	POWER	via	?	151.83	495.53	152.31	495.67	152.07	495.6
VDD	POWER	via	?	151.84	495.53	152.3	495.67	152.07	495.6
VDD	POWER	via	?	151.85	495.515	152.29	495.685	152.07	495.6
VDD	POWER	via	?	151.83	492.73	152.31	492.87	152.07	492.8
VDD	POWER	via	?	151.84	492.73	152.3	492.87	152.07	492.8
VDD	POWER	via	?	151.85	492.715	152.29	492.885	152.07	492.8
VDD	POWER	via	?	151.83	489.93	152.31	490.07	152.07	490
VDD	POWER	via	?	151.84	489.93	152.3	490.07	152.07	490
VDD	POWER	via	?	151.85	489.915	152.29	490.085	152.07	490
VDD	POWER	via	?	151.83	487.13	152.31	487.27	152.07	487.2
VDD	POWER	via	?	151.84	487.13	152.3	487.27	152.07	487.2
VDD	POWER	via	?	151.85	487.115	152.29	487.285	152.07	487.2
VDD	POWER	via	?	151.83	484.33	152.31	484.47	152.07	484.4
VDD	POWER	via	?	151.84	484.33	152.3	484.47	152.07	484.4
VDD	POWER	via	?	151.85	484.315	152.29	484.485	152.07	484.4
VDD	POWER	via	?	151.83	481.53	152.31	481.67	152.07	481.6
VDD	POWER	via	?	151.84	481.53	152.3	481.67	152.07	481.6
VDD	POWER	via	?	151.85	481.515	152.29	481.685	152.07	481.6
VDD	POWER	via	?	151.83	478.73	152.31	478.87	152.07	478.8
VDD	POWER	via	?	151.84	478.73	152.3	478.87	152.07	478.8
VDD	POWER	via	?	151.85	478.715	152.29	478.885	152.07	478.8
VDD	POWER	via	?	151.83	475.93	152.31	476.07	152.07	476
VDD	POWER	via	?	151.84	475.93	152.3	476.07	152.07	476
VDD	POWER	via	?	151.85	475.915	152.29	476.085	152.07	476
VDD	POWER	via	?	151.83	473.13	152.31	473.27	152.07	473.2
VDD	POWER	via	?	151.84	473.13	152.3	473.27	152.07	473.2
VDD	POWER	via	?	151.85	473.115	152.29	473.285	152.07	473.2
VDD	POWER	via	?	151.83	470.33	152.31	470.47	152.07	470.4
VDD	POWER	via	?	151.84	470.33	152.3	470.47	152.07	470.4
VDD	POWER	via	?	151.85	470.315	152.29	470.485	152.07	470.4
VDD	POWER	via	?	151.83	467.53	152.31	467.67	152.07	467.6
VDD	POWER	via	?	151.84	467.53	152.3	467.67	152.07	467.6
VDD	POWER	via	?	151.85	467.515	152.29	467.685	152.07	467.6
VDD	POWER	via	?	151.83	464.73	152.31	464.87	152.07	464.8
VDD	POWER	via	?	151.84	464.73	152.3	464.87	152.07	464.8
VDD	POWER	via	?	151.85	464.715	152.29	464.885	152.07	464.8
VDD	POWER	via	?	151.83	461.93	152.31	462.07	152.07	462
VDD	POWER	via	?	151.84	461.93	152.3	462.07	152.07	462
VDD	POWER	via	?	151.85	461.915	152.29	462.085	152.07	462
VDD	POWER	via	?	151.83	459.13	152.31	459.27	152.07	459.2
VDD	POWER	via	?	151.84	459.13	152.3	459.27	152.07	459.2
VDD	POWER	via	?	151.85	459.115	152.29	459.285	152.07	459.2
VDD	POWER	via	?	151.83	456.33	152.31	456.47	152.07	456.4
VDD	POWER	via	?	151.84	456.33	152.3	456.47	152.07	456.4
VDD	POWER	via	?	151.85	456.315	152.29	456.485	152.07	456.4
VDD	POWER	via	?	151.83	453.53	152.31	453.67	152.07	453.6
VDD	POWER	via	?	151.84	453.53	152.3	453.67	152.07	453.6
VDD	POWER	via	?	151.85	453.515	152.29	453.685	152.07	453.6
VDD	POWER	via	?	151.83	450.73	152.31	450.87	152.07	450.8
VDD	POWER	via	?	151.84	450.73	152.3	450.87	152.07	450.8
VDD	POWER	via	?	151.85	450.715	152.29	450.885	152.07	450.8
VDD	POWER	via	?	151.83	447.93	152.31	448.07	152.07	448
VDD	POWER	via	?	151.84	447.93	152.3	448.07	152.07	448
VDD	POWER	via	?	151.85	447.915	152.29	448.085	152.07	448
VDD	POWER	via	?	151.83	445.13	152.31	445.27	152.07	445.2
VDD	POWER	via	?	151.84	445.13	152.3	445.27	152.07	445.2
VDD	POWER	via	?	151.85	445.115	152.29	445.285	152.07	445.2
VDD	POWER	via	?	151.83	442.33	152.31	442.47	152.07	442.4
VDD	POWER	via	?	151.84	442.33	152.3	442.47	152.07	442.4
VDD	POWER	via	?	151.85	442.315	152.29	442.485	152.07	442.4
VDD	POWER	via	?	151.83	439.53	152.31	439.67	152.07	439.6
VDD	POWER	via	?	151.84	439.53	152.3	439.67	152.07	439.6
VDD	POWER	via	?	151.85	439.515	152.29	439.685	152.07	439.6
VDD	POWER	via	?	151.83	436.73	152.31	436.87	152.07	436.8
VDD	POWER	via	?	151.84	436.73	152.3	436.87	152.07	436.8
VDD	POWER	via	?	151.85	436.715	152.29	436.885	152.07	436.8
VDD	POWER	via	?	151.83	433.93	152.31	434.07	152.07	434
VDD	POWER	via	?	151.84	433.93	152.3	434.07	152.07	434
VDD	POWER	via	?	151.85	433.915	152.29	434.085	152.07	434
VDD	POWER	via	?	151.83	431.13	152.31	431.27	152.07	431.2
VDD	POWER	via	?	151.84	431.13	152.3	431.27	152.07	431.2
VDD	POWER	via	?	151.85	431.115	152.29	431.285	152.07	431.2
VDD	POWER	via	?	151.83	428.33	152.31	428.47	152.07	428.4
VDD	POWER	via	?	151.84	428.33	152.3	428.47	152.07	428.4
VDD	POWER	via	?	151.85	428.315	152.29	428.485	152.07	428.4
VDD	POWER	via	?	151.83	425.53	152.31	425.67	152.07	425.6
VDD	POWER	via	?	151.84	425.53	152.3	425.67	152.07	425.6
VDD	POWER	via	?	151.85	425.515	152.29	425.685	152.07	425.6
VDD	POWER	via	?	151.83	422.73	152.31	422.87	152.07	422.8
VDD	POWER	via	?	151.84	422.73	152.3	422.87	152.07	422.8
VDD	POWER	via	?	151.85	422.715	152.29	422.885	152.07	422.8
VDD	POWER	via	?	151.83	419.93	152.31	420.07	152.07	420
VDD	POWER	via	?	151.84	419.93	152.3	420.07	152.07	420
VDD	POWER	via	?	151.85	419.915	152.29	420.085	152.07	420
VDD	POWER	via	?	151.83	417.13	152.31	417.27	152.07	417.2
VDD	POWER	via	?	151.84	417.13	152.3	417.27	152.07	417.2
VDD	POWER	via	?	151.85	417.115	152.29	417.285	152.07	417.2
VDD	POWER	via	?	151.83	414.33	152.31	414.47	152.07	414.4
VDD	POWER	via	?	151.84	414.33	152.3	414.47	152.07	414.4
VDD	POWER	via	?	151.85	414.315	152.29	414.485	152.07	414.4
VDD	POWER	via	?	151.83	411.53	152.31	411.67	152.07	411.6
VDD	POWER	via	?	151.84	411.53	152.3	411.67	152.07	411.6
VDD	POWER	via	?	151.85	411.515	152.29	411.685	152.07	411.6
VDD	POWER	via	?	151.83	408.73	152.31	408.87	152.07	408.8
VDD	POWER	via	?	151.84	408.73	152.3	408.87	152.07	408.8
VDD	POWER	via	?	151.85	408.715	152.29	408.885	152.07	408.8
VDD	POWER	via	?	151.83	405.93	152.31	406.07	152.07	406
VDD	POWER	via	?	151.84	405.93	152.3	406.07	152.07	406
VDD	POWER	via	?	151.85	405.915	152.29	406.085	152.07	406
VDD	POWER	via	?	151.83	403.13	152.31	403.27	152.07	403.2
VDD	POWER	via	?	151.84	403.13	152.3	403.27	152.07	403.2
VDD	POWER	via	?	151.85	403.115	152.29	403.285	152.07	403.2
VDD	POWER	via	?	151.83	400.33	152.31	400.47	152.07	400.4
VDD	POWER	via	?	151.84	400.33	152.3	400.47	152.07	400.4
VDD	POWER	via	?	151.85	400.315	152.29	400.485	152.07	400.4
VDD	POWER	via	?	151.83	397.53	152.31	397.67	152.07	397.6
VDD	POWER	via	?	151.84	397.53	152.3	397.67	152.07	397.6
VDD	POWER	via	?	151.85	397.515	152.29	397.685	152.07	397.6
VDD	POWER	via	?	151.83	394.73	152.31	394.87	152.07	394.8
VDD	POWER	via	?	151.84	394.73	152.3	394.87	152.07	394.8
VDD	POWER	via	?	151.85	394.715	152.29	394.885	152.07	394.8
VDD	POWER	via	?	151.83	391.93	152.31	392.07	152.07	392
VDD	POWER	via	?	151.84	391.93	152.3	392.07	152.07	392
VDD	POWER	via	?	151.85	391.915	152.29	392.085	152.07	392
VDD	POWER	via	?	151.83	389.13	152.31	389.27	152.07	389.2
VDD	POWER	via	?	151.84	389.13	152.3	389.27	152.07	389.2
VDD	POWER	via	?	151.85	389.115	152.29	389.285	152.07	389.2
VDD	POWER	via	?	151.83	386.33	152.31	386.47	152.07	386.4
VDD	POWER	via	?	151.84	386.33	152.3	386.47	152.07	386.4
VDD	POWER	via	?	151.85	386.315	152.29	386.485	152.07	386.4
VDD	POWER	via	?	151.83	383.53	152.31	383.67	152.07	383.6
VDD	POWER	via	?	151.84	383.53	152.3	383.67	152.07	383.6
VDD	POWER	via	?	151.85	383.515	152.29	383.685	152.07	383.6
VDD	POWER	via	?	151.83	380.73	152.31	380.87	152.07	380.8
VDD	POWER	via	?	151.84	380.73	152.3	380.87	152.07	380.8
VDD	POWER	via	?	151.85	380.715	152.29	380.885	152.07	380.8
VDD	POWER	via	?	151.83	377.93	152.31	378.07	152.07	378
VDD	POWER	via	?	151.84	377.93	152.3	378.07	152.07	378
VDD	POWER	via	?	151.85	377.915	152.29	378.085	152.07	378
VDD	POWER	via	?	151.83	375.13	152.31	375.27	152.07	375.2
VDD	POWER	via	?	151.84	375.13	152.3	375.27	152.07	375.2
VDD	POWER	via	?	151.85	375.115	152.29	375.285	152.07	375.2
VDD	POWER	via	?	151.83	372.33	152.31	372.47	152.07	372.4
VDD	POWER	via	?	151.84	372.33	152.3	372.47	152.07	372.4
VDD	POWER	via	?	151.85	372.315	152.29	372.485	152.07	372.4
VDD	POWER	via	?	151.83	369.53	152.31	369.67	152.07	369.6
VDD	POWER	via	?	151.84	369.53	152.3	369.67	152.07	369.6
VDD	POWER	via	?	151.85	369.515	152.29	369.685	152.07	369.6
VDD	POWER	via	?	151.83	366.73	152.31	366.87	152.07	366.8
VDD	POWER	via	?	151.84	366.73	152.3	366.87	152.07	366.8
VDD	POWER	via	?	151.85	366.715	152.29	366.885	152.07	366.8
VDD	POWER	via	?	151.83	363.93	152.31	364.07	152.07	364
VDD	POWER	via	?	151.84	363.93	152.3	364.07	152.07	364
VDD	POWER	via	?	151.85	363.915	152.29	364.085	152.07	364
VDD	POWER	via	?	151.83	361.13	152.31	361.27	152.07	361.2
VDD	POWER	via	?	151.84	361.13	152.3	361.27	152.07	361.2
VDD	POWER	via	?	151.85	361.115	152.29	361.285	152.07	361.2
VDD	POWER	via	?	151.83	358.33	152.31	358.47	152.07	358.4
VDD	POWER	via	?	151.84	358.33	152.3	358.47	152.07	358.4
VDD	POWER	via	?	151.85	358.315	152.29	358.485	152.07	358.4
VDD	POWER	via	?	151.83	355.53	152.31	355.67	152.07	355.6
VDD	POWER	via	?	151.84	355.53	152.3	355.67	152.07	355.6
VDD	POWER	via	?	151.85	355.515	152.29	355.685	152.07	355.6
VDD	POWER	via	?	151.83	352.73	152.31	352.87	152.07	352.8
VDD	POWER	via	?	151.84	352.73	152.3	352.87	152.07	352.8
VDD	POWER	via	?	151.85	352.715	152.29	352.885	152.07	352.8
VDD	POWER	via	?	151.83	349.93	152.31	350.07	152.07	350
VDD	POWER	via	?	151.84	349.93	152.3	350.07	152.07	350
VDD	POWER	via	?	151.85	349.915	152.29	350.085	152.07	350
VDD	POWER	via	?	151.83	347.13	152.31	347.27	152.07	347.2
VDD	POWER	via	?	151.84	347.13	152.3	347.27	152.07	347.2
VDD	POWER	via	?	151.85	347.115	152.29	347.285	152.07	347.2
VDD	POWER	via	?	151.83	344.33	152.31	344.47	152.07	344.4
VDD	POWER	via	?	151.84	344.33	152.3	344.47	152.07	344.4
VDD	POWER	via	?	151.85	344.315	152.29	344.485	152.07	344.4
VDD	POWER	via	?	151.83	341.53	152.31	341.67	152.07	341.6
VDD	POWER	via	?	151.84	341.53	152.3	341.67	152.07	341.6
VDD	POWER	via	?	151.85	341.515	152.29	341.685	152.07	341.6
VDD	POWER	via	?	151.83	338.73	152.31	338.87	152.07	338.8
VDD	POWER	via	?	151.84	338.73	152.3	338.87	152.07	338.8
VDD	POWER	via	?	151.85	338.715	152.29	338.885	152.07	338.8
VDD	POWER	via	?	151.83	335.93	152.31	336.07	152.07	336
VDD	POWER	via	?	151.84	335.93	152.3	336.07	152.07	336
VDD	POWER	via	?	151.85	335.915	152.29	336.085	152.07	336
VDD	POWER	via	?	151.83	333.13	152.31	333.27	152.07	333.2
VDD	POWER	via	?	151.84	333.13	152.3	333.27	152.07	333.2
VDD	POWER	via	?	151.85	333.115	152.29	333.285	152.07	333.2
VDD	POWER	via	?	151.83	330.33	152.31	330.47	152.07	330.4
VDD	POWER	via	?	151.84	330.33	152.3	330.47	152.07	330.4
VDD	POWER	via	?	151.85	330.315	152.29	330.485	152.07	330.4
VDD	POWER	via	?	151.83	327.53	152.31	327.67	152.07	327.6
VDD	POWER	via	?	151.84	327.53	152.3	327.67	152.07	327.6
VDD	POWER	via	?	151.85	327.515	152.29	327.685	152.07	327.6
VDD	POWER	via	?	151.83	324.73	152.31	324.87	152.07	324.8
VDD	POWER	via	?	151.84	324.73	152.3	324.87	152.07	324.8
VDD	POWER	via	?	151.85	324.715	152.29	324.885	152.07	324.8
VDD	POWER	via	?	151.83	321.93	152.31	322.07	152.07	322
VDD	POWER	via	?	151.84	321.93	152.3	322.07	152.07	322
VDD	POWER	via	?	151.85	321.915	152.29	322.085	152.07	322
VDD	POWER	via	?	151.83	319.13	152.31	319.27	152.07	319.2
VDD	POWER	via	?	151.84	319.13	152.3	319.27	152.07	319.2
VDD	POWER	via	?	151.85	319.115	152.29	319.285	152.07	319.2
VDD	POWER	via	?	151.83	316.33	152.31	316.47	152.07	316.4
VDD	POWER	via	?	151.84	316.33	152.3	316.47	152.07	316.4
VDD	POWER	via	?	151.85	316.315	152.29	316.485	152.07	316.4
VDD	POWER	via	?	151.83	313.53	152.31	313.67	152.07	313.6
VDD	POWER	via	?	151.84	313.53	152.3	313.67	152.07	313.6
VDD	POWER	via	?	151.85	313.515	152.29	313.685	152.07	313.6
